Org Code,Job Group,Year,SCHOOL,African American (# ),Asian (# ),Hispanic (# ),White (# ),FTE Count,Other (# )
00200025,11,2016,Barnstable - Hyannis West Elementary,1.0,1.0,0.0,54.4,56.4,0.0
00200045,11,2016,Barnstable - West Villages Elementary School,0.0,0.0,0.0,67.3,67.9,0.6
00200050,11,2016,Barnstable - Barnstable United Elementary School,0.0,0.0,0.0,97.7,97.7,0.0
00200315,11,2016,Barnstable - Barnstable Intermediate School,0.0,2.0,2.0,100.8,104.8,0.0
00200505,11,2016,Barnstable - Barnstable High,4.0,3.0,6.0,218.6,232.6,1.0
00230010,11,2016,Bedford - Lt Elezer Davis,4.7,1.5,2.8,72.7,82.7,1.0
00230012,11,2016,Bedford - Lt Job Lane School,0.8,0.5,0.8,63.3,67.4,2.0
00230305,11,2016,Bedford - John Glenn Middle,1.0,0.0,1.2,77.7,79.9,0.0
00230505,11,2016,Bedford - Bedford High,3.0,1.0,3.8,111.9,120.7,1.0
00240005,11,2016,Belchertown - Cold Spring,0.0,0.0,0.2,36.1,36.3,0.0
00240006,11,2016,Belchertown - Chestnut Hill Community School,0.0,0.0,0.2,57.2,57.4,0.0
00240018,11,2016,Belchertown - Swift River Elementary,0.0,0.0,1.2,57.6,58.8,0.0
00240025,11,2016,Belchertown - Jabish Middle School,0.0,0.0,1.2,49.1,50.3,0.0
00240505,11,2016,Belchertown - Belchertown High,0.0,0.0,1.2,77.6,78.8,0.0
00250003,11,2016,Bellingham - Bellingham Early Childhood Center,0.0,0.0,0.0,16.8,16.8,0.0
00250020,11,2016,Bellingham - South Elementary,0.0,0.0,0.0,44.1,44.1,0.0
00250025,11,2016,Bellingham - Stall Brook,0.0,0.0,0.0,65.3,65.3,0.0
00250315,11,2016,Bellingham - Bellingham Memorial School,1.0,0.0,0.0,79.5,80.5,0.0
00250505,11,2016,Bellingham - Bellingham High School,0.0,2.0,0.0,79.7,81.7,0.0
00250510,11,2016,Bellingham - Paul J. Primavera Jr./Sr. High School,0.0,0.0,0.0,12.4,12.4,0.0
00260005,11,2016,Belmont - Winn Brook,0.0,0.0,1.8,53.0,54.8,0.0
00260010,11,2016,Belmont - Mary Lee Burbank,0.9,0.0,1.0,36.2,39.7,1.6
00260015,11,2016,Belmont - Daniel Butler,0.0,1.0,0.0,35.1,38.7,2.6
00260035,11,2016,Belmont - Roger E Wellington,0.0,1.9,0.0,73.4,75.3,0.0
00260305,11,2016,Belmont - Winthrop L Chenery Middle,5.0,5.1,0.0,104.5,118.1,3.4
00260505,11,2016,Belmont - Belmont High,1.2,2.1,2.4,100.6,107.3,1.0
00270010,11,2016,Berkley - Berkley Community School,0.0,0.0,1.0,65.8,66.8,0.0
00270305,11,2016,Berkley - Berkley Middle School,0.0,0.0,1.0,42.8,43.8,0.0
00280005,11,2016,Berlin - Berlin Memorial,0.0,0.0,0.0,29.3,29.3,0.0
00300002,11,2016,Beverly - McKeown School,0.0,1.0,0.0,22.7,23.7,0.0
00300010,11,2016,Beverly - Centerville Elementary,0.0,1.0,0.0,45.3,46.3,0.0
00300015,11,2016,Beverly - Cove Elementary,0.0,0.0,0.0,63.9,63.9,0.0
00300033,11,2016,Beverly - Hannah Elementary,0.0,0.0,0.0,47.7,47.7,0.0
00300040,11,2016,Beverly - North Beverly Elementary,0.0,0.0,0.0,53.3,53.3,0.0
00300055,11,2016,Beverly - Ayers/Ryal Side School,0.0,0.0,0.0,59.1,59.1,0.0
00300305,11,2016,Beverly - Briscoe Middle,0.0,1.0,2.0,114.3,117.3,0.0
00300505,11,2016,Beverly - Beverly High,1.5,0.0,3.2,132.5,137.2,0.0
00310005,11,2016,Billerica - Thomas Ditson,0.0,0.0,1.0,65.6,66.6,0.0
00310007,11,2016,Billerica - Frederick J Dutile,0.0,0.0,0.1,39.0,39.1,0.0
00310012,11,2016,Billerica - John F Kennedy,0.0,0.0,0.1,36.2,36.2,0.0
00310015,11,2016,Billerica - Parker,1.0,0.0,0.0,71.1,73.1,1.0
00310026,11,2016,Billerica - Hajjar Elementary,0.0,1.0,0.0,57.4,58.4,0.0
00310030,11,2016,Billerica - Eugene C Vining,0.0,0.0,0.0,32.8,32.8,0.0
00310305,11,2016,Billerica - Marshall Middle School,0.0,0.0,0.0,88.2,88.2,0.0
00310310,11,2016,Billerica - Locke Middle,0.0,0.0,2.0,68.3,70.3,0.0
00310505,11,2016,Billerica - Billerica Memorial High School,4.0,0.0,0.0,165.5,169.5,0.0
00350001,11,2016,Boston - Lee Academy,,,,,,
00350003,11,2016,Boston - Baldwin Early Learning Center,,,,,,
00350004,11,2016,Boston - Lyon K-8,,,,,,
00350006,11,2016,Boston - ELC - West Zone,,,,,,
00350008,11,2016,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,,,,,,
00350009,11,2016,Boston - East Boston Early Childhood Center,,,,,,
00350010,11,2016,Boston - Haynes Early Education Center,,,,,,
00350012,11,2016,Boston - Boston Teachers Union School,,,,,,
00350013,11,2016,Boston - Jackson Mann,,,,,,
00350014,11,2016,Boston - Pauline Agassiz Shaw Elementary School,,,,,,
00350015,11,2016,Boston - Higginson,,,,,,
00350020,11,2016,Boston - Curley K-8 School,,,,,,
00350021,11,2016,Boston - Beethoven,,,,,,
00350036,11,2016,Boston - Carter Developmental Center,,,,,,
00350052,11,2016,Boston - Charles Sumner,,,,,,
00350054,11,2016,Boston - Charles H Taylor,,,,,,
00350062,11,2016,Boston - Curtis Guild,,,,,,
00350066,11,2016,Boston - Dante Alighieri Montessori School,,,,,,
00350072,11,2016,Boston - David A Ellis,,,,,,
00350074,11,2016,Boston - Dearborn,,,,,,
00350077,11,2016,Boston - Dennis C Haley,,,,,,
00350080,11,2016,Boston - Donald Mckay,,,,,,
00350088,11,2016,Boston - Edward Everett,,,,,,
00350096,11,2016,Boston - Eliot Elementary,,,,,,
00350100,11,2016,Boston - Ellis Mendell,,,,,,
00350116,11,2016,Boston - Franklin D Roosevelt,,,,,,
00350122,11,2016,Boston - George H Conley,,,,,,
00350135,11,2016,Boston - Henry Grew,,,,,,
00350138,11,2016,Boston - O W Holmes,,,,,,
00350141,11,2016,Boston - Hugh Roe ODonnell,,,,,,
00350146,11,2016,Boston - James Condon Elementary,,,,,,
00350153,11,2016,Boston - James W Hennigan,,,,,,
00350154,11,2016,Boston - James J Chittick,,,,,,
00350156,11,2016,Boston - James Otis,,,,,,
00350166,11,2016,Boston - John F Kennedy,,,,,,
00350167,11,2016,Boston - UP Academy Holland,29.9,3.6,9.0,40.9,83.4,0.0
00350172,11,2016,Boston - John D Philbrick,,,,,,
00350179,11,2016,Boston - John W McCormack,,,,,,
00350180,11,2016,Boston - John Winthrop,,,,,,
00350181,11,2016,Boston - Joseph P Tynan,,,,,,
00350182,11,2016,Boston - Joseph J Hurley,,,,,,
00350183,11,2016,Boston - Joseph Lee,,,,,,
00350184,11,2016,Boston - Joseph P Manning,,,,,,
00350190,11,2016,Boston - Joyce Kilmer,,,,,,
00350200,11,2016,Boston - Harvard-Kent,,,,,,
00350215,11,2016,Boston - Manassah E Bradley,,,,,,
00350226,11,2016,Boston - Mattahunt,,,,,,
00350227,11,2016,Boston - Mather,,,,,,
00350229,11,2016,Boston - Maurice J Tobin,,,,,,
00350231,11,2016,Boston - Michael J Perkins,,,,,,
00350237,11,2016,Boston - Mozart,,,,,,
00350240,11,2016,Boston - Richard J Murphy,,,,,,
00350243,11,2016,Boston - Nathan Hale,,,,,,
00350255,11,2016,Boston - Oliver Hazard Perry,,,,,,
00350257,11,2016,Boston - Orchard Gardens,,,,,,
00350258,11,2016,Boston - William H Ohrenberger,,,,,,
00350262,11,2016,Boston - Lyndon,,,,,,
00350264,11,2016,Boston - Patrick J Kennedy,,,,,,
00350266,11,2016,Boston - Dr. William Henderson Lower,,,,,,
00350268,11,2016,Boston - Paul A Dever,11.0,2.0,6.0,28.2,50.2,3.0
00350278,11,2016,Boston - Phineas Bates,,,,,,
00350286,11,2016,Boston - Josiah Quincy,,,,,,
00350298,11,2016,Boston - Roger Clap,,,,,,
00350302,11,2016,Boston - Samuel Adams,,,,,,
00350304,11,2016,Boston - Samuel W Mason,,,,,,
00350308,11,2016,Boston - Sarah Greenwood,,,,,,
00350326,11,2016,Boston - Gardner Pilot Academy,,,,,,
00350328,11,2016,Boston - Thomas J Kenny,,,,,,
00350346,11,2016,Boston - Warren-Prescott,,,,,,
00350360,11,2016,Boston - William Ellery Channing,,,,,,
00350363,11,2016,Boston - William McKinley,,,,,,
00350366,11,2016,Boston - William E Russell,,,,,,
00350370,11,2016,Boston - William Monroe Trotter,,,,,,
00350374,11,2016,Boston - Winship Elementary,,,,,,
00350375,11,2016,Boston - Edison K-8,,,,,,
00350376,11,2016,Boston - King K-8,,,,,,
00350377,11,2016,Boston - Higginson/Lewis K-8,,,,,,
00350378,11,2016,Boston - Mildred Avenue K-8,,,,,,
00350380,11,2016,Boston - Young Achievers,,,,,,
00350382,11,2016,Boston - Mission Hill School,,,,,,
00350383,11,2016,Boston - Lilla G. Frederick Middle School,,,,,,
00350390,11,2016,Boston - Blackstone,,,,,,
00350426,11,2016,Boston - Dr. William Henderson Upper,,,,,,
00350430,11,2016,Boston - Clarence R Edwards Middle,,,,,,
00350445,11,2016,Boston - Washington Irving Middle,,,,,,
00350485,11,2016,Boston - James P Timilty Middle,,,,,,
00350505,11,2016,Boston - Brighton High,,,,,,
00350507,11,2016,Boston - Boston International High School,,,,,,
00350515,11,2016,Boston - Charlestown High,,,,,,
00350518,11,2016,Boston - Community Academy,,,,,,
00350522,11,2016,Boston - Excel High School,,,,,,
00350525,11,2016,Boston - Jeremiah E Burke High,,,,,,
00350530,11,2016,Boston - East Boston High,,,,,,
00350535,11,2016,Boston - The English High,,,,,,
00350537,11,2016,Boston - Madison Park High,,,,,,
00350540,11,2016,Boston - Fenway High School,,,,,,
00350541,11,2016,Boston - Another Course To College,,,,,,
00350542,11,2016,Boston - New Mission High School,,,,,,
00350543,11,2016,Boston - Greater Egleston Community High School,,,,,,
00350545,11,2016,Boston - Boston Latin Academy,,,,,,
00350546,11,2016,Boston - Boston Arts Academy,,,,,,
00350548,11,2016,Boston - Boston Adult Academy,,,,,,
00350549,11,2016,Boston - Margarita Muniz Academy,,,,,,
00350558,11,2016,Boston - Boston Community Leadership Academy,,,,,,
00350560,11,2016,Boston - Boston Latin,,,,,,
00350565,11,2016,Boston - Quincy Upper School,,,,,,
00350575,11,2016,Boston - O'Bryant School Math/Science,,,,,,
00350579,11,2016,Boston - Urban Science Academy,,,,,,
00350581,11,2016,Boston - Community Academy of Science and Health,,,,,,
00350651,11,2016,Boston - Dorchester Academy,,,,,,
00350655,11,2016,Boston - Lyon Upper 9-12,,,,,,
00350656,11,2016,Boston - Mario Umana Academy,,,,,,
00350657,11,2016,Boston - TechBoston Academy,,,,,,
00350658,11,2016,Boston - West Roxbury Academy,,,,,,
00350690,11,2016,Boston - Snowden International School at Copley,,,,,,
00350691,11,2016,Boston - Rafael Hernandez,,,,,,
00350750,11,2016,Boston - Horace Mann School for the Deaf,,,,,,
00350755,11,2016,Boston - Boston Collaborative High School,,,,,,
00360005,11,2016,Bourne - Bournedale Elementary School,0.0,0.0,0.0,56.7,56.7,0.0
00360010,11,2016,Bourne - Peebles Elementary School,0.0,0.0,0.0,49.9,49.9,0.0
00360325,11,2016,Bourne - Bourne Middle School,0.0,0.0,0.0,75.4,75.4,0.0
00360505,11,2016,Bourne - Bourne High School,0.0,0.0,0.0,56.7,56.7,0.0
00380005,11,2016,Boxford - Harry Lee Cole,0.0,0.6,0.0,51.7,52.3,0.0
00380013,11,2016,Boxford - Spofford Pond,0.0,0.0,0.0,71.5,71.5,0.0
00390005,11,2016,Boylston - Boylston Elementary,0.0,0.0,0.0,37.4,38.4,1.0
00400005,11,2016,Braintree - Hollis,0.0,0.0,0.0,57.7,57.7,0.0
00400009,11,2016,Braintree - Monatiquot Kindergarten Center,0.0,0.0,0.0,34.4,34.4,0.0
00400015,11,2016,Braintree - Highlands,0.0,0.0,0.0,44.8,44.8,0.0
00400020,11,2016,Braintree - Mary E Flaherty School,0.0,0.0,0.0,55.8,55.8,0.0
00400025,11,2016,Braintree - Liberty,0.0,0.0,0.0,39.2,39.2,0.0
00400033,11,2016,Braintree - Archie T Morrison,0.0,0.0,1.0,54.0,55.0,0.0
00400050,11,2016,Braintree - Donald Ross,0.0,0.0,0.0,32.4,32.4,0.0
00400305,11,2016,Braintree - East Middle School,1.0,0.0,1.0,82.4,84.4,0.0
00400310,11,2016,Braintree - South Middle School,0.0,0.0,0.0,74.5,74.5,0.0
00400505,11,2016,Braintree - Braintree High,1.0,2.0,0.0,181.8,185.8,1.0
00410005,11,2016,Brewster - Stony Brook Elementary,0.4,0.0,0.0,48.5,48.9,0.0
00410010,11,2016,Brewster - Eddy Elementary,0.0,0.0,1.0,38.7,39.7,0.0
00430005,11,2016,Brimfield - Brimfield Elementary,0.0,0.0,0.0,46.7,46.7,0.0
00440001,11,2016,Brockton - Dr W Arnone Community School,7.2,0.0,1.5,79.1,87.8,0.0
00440002,11,2016,Brockton - Mary E. Baker School,13.7,1.0,2.0,66.1,82.8,0.0
00440003,11,2016,Brockton - Manthala George Jr. School,4.5,0.0,15.8,70.8,94.3,3.2
00440007,11,2016,Brockton - Barrett Russell School,4.0,0.0,2.5,29.2,35.7,0.0
00440010,11,2016,Brockton - Brookfield,9.5,0.0,0.5,67.5,77.5,0.0
00440017,11,2016,Brockton - John F Kennedy,6.5,1.3,1.0,53.1,62.2,0.3
00440023,11,2016,Brockton - Edgar B Davis,7.4,0.0,2.0,72.5,84.9,3.0
00440045,11,2016,Brockton - Hancock,1.2,0.0,4.0,48.7,56.1,2.1
00440050,11,2016,Brockton - Gilmore School Early Childhood Center,3.9,1.0,2.2,69.4,76.5,0.0
00440055,11,2016,Brockton - Huntington,5.0,0.0,0.0,40.7,46.7,1.0
00440065,11,2016,Brockton - Louis F Angelo Elementary,10.3,0.3,3.0,85.0,99.5,1.0
00440078,11,2016,Brockton - Oscar F Raymond,12.0,0.0,1.0,54.8,69.8,2.0
00440080,11,2016,Brockton - B B Russell Alternative School,0.3,0.0,0.0,15.8,16.9,0.8
00440110,11,2016,Brockton - Downey,10.0,0.0,1.0,82.5,94.5,1.0
00440400,11,2016,Brockton - Goddard Alternative School,5.0,0.0,1.0,26.1,32.1,0.0
00440405,11,2016,Brockton - East Middle School,13.0,1.0,3.7,46.4,65.3,1.2
00440410,11,2016,Brockton - North Middle School,7.8,0.0,0.0,56.7,66.7,2.2
00440415,11,2016,Brockton - South Middle School,6.8,0.0,0.0,54.5,61.6,0.3
00440420,11,2016,Brockton - West Middle School,7.0,1.0,0.0,62.4,70.6,0.2
00440421,11,2016,Brockton - Ashfield Middle School,4.2,0.0,0.0,57.8,61.9,0.0
00440422,11,2016,Brockton - Joseph F. Plouffe Academy,5.6,4.0,1.0,57.5,69.1,1.0
00440505,11,2016,Brockton - Brockton High,51.3,6.2,13.7,319.6,395.8,5.0
00440515,11,2016,Brockton - Brockton Champion High School,3.3,0.0,2.7,20.0,26.0,0.0
00440520,11,2016,Brockton - Edison Academy,2.7,0.0,1.2,6.3,10.3,0.2
00450005,11,2016,Brookfield - Brookfield Elementary,0.0,0.0,0.0,43.9,43.9,0.0
00460001,11,2016,Brookline - Brookline Early Education Program at Beacon,0.5,0.0,0.0,14.4,15.0,0.0
00460002,11,2016,Brookline - Brookline Early Education Program at Putterham,1.6,0.0,0.0,13.1,14.7,0.0
00460005,11,2016,Brookline - Edith C Baker,3.8,6.3,3.8,87.7,101.7,0.0
00460015,11,2016,Brookline - Edward Devotion,8.1,0.8,2.7,120.0,132.5,0.8
00460020,11,2016,Brookline - Michael Driscoll,2.0,7.8,2.7,76.6,89.2,0.0
00460025,11,2016,Brookline - Heath,4.5,2.0,4.3,64.0,74.7,0.0
00460030,11,2016,Brookline - Lawrence,3.6,5.2,1.4,79.0,90.3,1.0
00460035,11,2016,Brookline - William H Lincoln,4.1,2.0,2.6,81.1,89.9,0.0
00460040,11,2016,Brookline - Pierce,7.7,4.4,3.7,77.0,94.3,1.5
00460045,11,2016,Brookline - John D Runkle,2.0,2.6,1.0,85.4,92.1,1.0
00460060,11,2016,Brookline - The Lynch Center,1.5,0.0,0.0,24.4,25.8,0.0
00460505,11,2016,Brookline - Brookline High,18.7,6.0,7.6,255.7,288.9,1.0
00480007,11,2016,Burlington - Fox Hill,0.0,0.0,0.0,51.2,51.2,0.0
00480015,11,2016,Burlington - Memorial,0.0,1.5,0.0,61.3,62.8,0.0
00480020,11,2016,Burlington - Pine Glen Elementary,0.0,0.0,0.0,54.1,55.1,1.0
00480035,11,2016,Burlington - Francis Wyman Elementary,0.0,1.0,1.0,81.7,83.7,0.0
00480303,11,2016,Burlington - Marshall Simonds Middle,1.0,2.0,0.0,93.0,96.0,0.0
00480505,11,2016,Burlington - Burlington High,0.0,2.0,4.0,146.5,153.5,1.0
00490005,11,2016,Cambridge - Maria L. Baldwin,4.0,0.0,3.5,50.7,58.1,0.0
00490006,11,2016,Cambridge - Amigos School,0.5,1.0,22.4,28.9,52.7,0.0
00490007,11,2016,Cambridge - Cambridgeport,8.1,1.5,2.0,40.7,53.3,1.0
00490020,11,2016,Cambridge - Haggerty,4.0,2.0,1.0,45.6,52.6,0.0
00490030,11,2016,Cambridge - Martin Luther King Jr.,6.6,8.7,2.0,26.8,45.1,1.0
00490035,11,2016,Cambridge - King Open,6.0,2.5,8.0,52.5,69.0,0.0
00490040,11,2016,Cambridge - Kennedy-Longfellow,3.0,1.0,1.0,48.3,53.3,0.0
00490045,11,2016,Cambridge - Morse,6.5,0.0,4.0,54.7,65.2,0.0
00490050,11,2016,Cambridge - Peabody,4.0,1.0,0.0,49.3,55.3,1.0
00490065,11,2016,Cambridge - John M Tobin,4.5,4.7,0.3,41.7,51.2,0.0
00490080,11,2016,Cambridge - Graham and Parks,6.5,3.4,1.0,54.5,65.3,0.0
00490090,11,2016,Cambridge - Fletcher/Maynard Academy,13.2,4.0,3.9,43.8,65.8,1.0
00490305,11,2016,Cambridge - Cambridge Street Upper School,8.4,2.0,2.0,33.7,46.1,0.0
00490310,11,2016,Cambridge - Putnam Avenue Upper School,10.0,2.8,1.0,28.0,43.8,2.0
00490315,11,2016,Cambridge - Rindge Avenue Upper School,3.0,2.0,3.0,31.2,39.2,0.0
00490320,11,2016,Cambridge - Vassal Lane Upper School,5.6,2.0,4.0,38.7,50.4,0.0
00490506,11,2016,Cambridge - Cambridge Rindge and Latin,38.7,9.4,14.0,203.3,266.3,1.0
00500010,11,2016,Canton - Rodman Early Childhood Center,3.0,0.0,0.0,18.7,21.7,0.0
00500012,11,2016,Canton - Lt Peter M Hansen,2.0,1.5,1.0,60.4,65.9,1.0
00500017,11,2016,Canton - John F Kennedy,1.5,2.0,1.0,58.0,63.5,1.0
00500020,11,2016,Canton - Dean S Luce,0.0,0.0,0.0,67.1,67.1,0.0
00500305,11,2016,Canton - Wm H Galvin Middle,3.0,2.0,2.0,77.5,86.5,2.0
00500505,11,2016,Canton - Canton High,0.0,1.2,1.2,93.7,97.5,1.4
00510025,11,2016,Carlisle - Carlisle School,0.0,3.0,0.0,89.2,92.3,0.0
00520015,11,2016,Carver - Carver Elementary School,1.0,1.0,1.0,100.3,104.3,1.0
00520405,11,2016,Carver - Carver Middle/High School,3.0,1.0,1.0,102.4,107.4,0.0
00560001,11,2016,Chelmsford - Community Education Center,0.0,0.0,0.0,49.6,49.6,0.0
00560005,11,2016,Chelmsford - Center Elementary School,0.0,0.0,0.0,63.7,64.5,0.8
00560015,11,2016,Chelmsford - South Row,1.0,2.0,1.0,54.0,58.0,0.0
00560025,11,2016,Chelmsford - Charles D Harrington,1.0,0.0,0.0,60.1,61.1,0.0
00560030,11,2016,Chelmsford - Byam School,0.0,2.0,0.0,71.5,73.5,0.0
00560305,11,2016,Chelmsford - Col Moses Parker School,0.0,0.0,1.0,92.3,93.3,0.0
00560310,11,2016,Chelmsford - McCarthy Middle School,0.0,2.9,0.0,112.7,115.6,0.0
00560505,11,2016,Chelmsford - Chelmsford High,0.0,0.9,3.0,170.3,175.2,1.0
00570003,11,2016,Chelsea - Shurtleff Early Childhood,1.0,0.0,33.8,86.3,121.1,0.0
00570025,11,2016,Chelsea - William A Berkowitz Elementary,0.0,1.3,9.3,48.3,59.8,1.0
00570030,11,2016,Chelsea - Edgar A Hooks Elementary,1.0,1.3,7.3,47.9,57.4,0.0
00570035,11,2016,Chelsea - George F. Kelly Elementary,1.0,0.3,11.8,39.4,52.4,0.0
00570040,11,2016,Chelsea - Frank M Sokolowski Elementary,2.0,1.3,9.8,47.8,60.8,0.0
00570045,11,2016,Chelsea - Eugene Wright Science and Technology Academy,1.0,0.0,8.5,53.1,62.6,0.0
00570050,11,2016,Chelsea - Clark Avenue School,1.0,0.5,5.0,54.1,60.6,0.0
00570055,11,2016,Chelsea - Joseph A. Browne School,4.0,4.5,3.5,43.2,55.2,0.0
00570505,11,2016,Chelsea - Chelsea High,3.0,4.0,20.0,125.5,155.6,3.2
