Org Code,Job Group,Year,SCHOOL,African American (# ),Asian (# ),Hispanic (# ),White (# ),FTE Count,Other (# )
00200505,11,2012,Barnstable - Barnstable High,5.6,1.0,4.0,214.8,227.4,2.0
00230010,11,2012,Bedford - Lt Elezer Davis,2.7,0.0,0.8,61.6,66.1,1.0
00230012,11,2012,Bedford - Lt Job Lane School,0.3,0.0,0.5,65.4,68.2,2.0
00230305,11,2012,Bedford - John Glenn Middle,2.0,0.0,2.2,71.6,75.8,0.0
00230505,11,2012,Bedford - Bedford High,3.0,3.0,2.2,95.1,103.3,0.0
00240005,11,2012,Belchertown - Cold Spring,0.0,0.0,1.0,35.0,36.0,0.0
00240006,11,2012,Belchertown - Chestnut Hill Community School,0.0,0.0,1.0,59.4,60.4,0.0
00240018,11,2012,Belchertown - Swift River Elementary,0.0,0.0,0.0,57.8,57.8,0.0
00240025,11,2012,Belchertown - Jabish Middle School,0.0,0.0,1.0,54.7,55.7,0.0
00240505,11,2012,Belchertown - Belchertown High,1.0,0.0,2.0,69.7,72.7,0.0
00250003,11,2012,Bellingham - Bellingham Early Childhood Center,0.0,0.0,0.0,16.3,16.3,0.0
00250009,11,2012,Bellingham - Clara Macy Elementary,0.0,0.0,0.0,32.8,32.8,0.0
00250020,11,2012,Bellingham - South Elementary,0.0,0.0,0.0,41.6,41.6,0.0
00250025,11,2012,Bellingham - Stall Brook,0.0,0.0,0.0,40.9,40.9,0.0
00250315,11,2012,Bellingham - Bellingham Memorial Middle School,1.8,0.0,0.0,68.5,70.3,0.0
00250505,11,2012,Bellingham - Bellingham High School,0.0,2.0,0.0,65.4,67.4,0.0
00250510,11,2012,Bellingham - Primavera Junior/Senior High School,0.0,0.0,0.0,12.2,12.2,0.0
00260005,11,2012,Belmont - Winn Brook,0.0,1.1,0.9,48.8,50.8,0.0
00260010,11,2012,Belmont - Mary Lee Burbank,0.9,1.2,2.0,37.0,42.1,1.0
00260015,11,2012,Belmont - Daniel Butler,0.0,1.0,0.0,36.0,38.9,1.9
00260035,11,2012,Belmont - Roger E Wellington,0.0,1.0,0.0,62.6,63.6,0.0
00260305,11,2012,Belmont - Winthrop L Chenery Middle,4.0,5.0,2.0,97.4,110.4,2.0
00260505,11,2012,Belmont - Belmont High,0.0,2.0,3.0,86.6,94.6,3.0
00270010,11,2012,Berkley - Berkley Community School,0.0,0.0,1.0,65.0,66.0,0.0
00270305,11,2012,Berkley - Berkley Middle School,0.0,0.0,1.0,42.6,43.5,0.0
00280005,11,2012,Berlin - Berlin Memorial,0.0,0.0,0.0,37.4,37.4,0.0
00300010,11,2012,Beverly - Centerville Elementary,0.0,0.0,0.0,41.1,41.1,0.0
00300015,11,2012,Beverly - Cove Elementary,0.0,0.0,0.0,67.8,67.8,0.0
00300033,11,2012,Beverly - Hannah Elementary,0.0,0.0,0.0,44.4,44.4,0.0
00300040,11,2012,Beverly - North Beverly Elementary,0.0,0.0,0.0,46.4,46.4,0.0
00300055,11,2012,Beverly - Ayers/Ryal Side School,0.0,0.0,0.0,51.9,51.9,0.0
00300305,11,2012,Beverly - Briscoe Middle,0.0,1.0,0.0,108.1,109.1,0.0
00300505,11,2012,Beverly - Beverly High,0.0,0.0,1.0,122.6,123.6,0.0
00310005,11,2012,Billerica - Thomas Ditson,0.0,0.0,1.0,72.4,73.4,0.0
00310007,11,2012,Billerica - Frederick J Dutile,0.0,0.0,0.0,36.2,36.2,0.0
00310012,11,2012,Billerica - John F Kennedy,0.0,0.0,0.0,37.5,37.5,0.0
00310015,11,2012,Billerica - Parker,0.0,0.0,0.0,47.7,47.7,0.0
00310026,11,2012,Billerica - Hajjar Elementary,0.0,0.0,0.0,55.2,55.2,0.0
00310030,11,2012,Billerica - Eugene C Vining,1.0,0.0,0.0,30.0,31.0,0.0
00310305,11,2012,Billerica - Marshall Middle School,0.0,0.0,0.0,84.1,84.1,0.0
00310310,11,2012,Billerica - Locke Middle,0.0,0.0,2.0,73.7,75.7,0.0
00310505,11,2012,Billerica - Billerica Memorial High School,0.0,0.0,0.0,160.1,160.1,0.0
00350001,11,2012,Boston - Lee Academy,17.0,0.0,5.0,21.0,43.0,0.0
00350003,11,2012,Boston - Baldwin Early Learning Center,4.0,4.0,3.0,13.0,24.0,0.0
00350004,11,2012,Boston - Lyon K-8,6.0,4.0,1.0,20.0,31.0,0.0
00350006,11,2012,Boston - ELC - West Zone,10.0,1.0,3.0,17.1,31.1,0.0
00350008,11,2012,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,27.0,2.0,6.0,10.0,45.0,0.0
00350009,11,2012,Boston - East Boston Early Childhood Center,2.0,1.0,15.0,27.5,45.5,0.0
00350010,11,2012,Boston - Haynes Early Education Center,23.0,1.0,5.0,13.0,42.0,0.0
00350012,11,2012,Boston - Boston Teachers Union School,7.0,1.0,6.0,14.0,28.0,0.0
00350013,11,2012,Boston - Jackson Mann,23.5,6.4,3.0,55.3,89.1,1.0
00350020,11,2012,Boston - Curley K-8 School,19.0,1.0,26.0,45.7,93.7,2.0
00350021,11,2012,Boston - Beethoven,6.0,0.0,3.0,27.5,36.5,0.0
00350036,11,2012,Boston - Carter Developmental Center,3.0,0.0,2.0,11.0,16.0,0.0
00350052,11,2012,Boston - Charles Sumner,9.0,0.0,13.8,37.8,60.6,0.0
00350054,11,2012,Boston - Charles H Taylor,32.3,4.0,5.0,11.8,53.1,0.0
00350062,11,2012,Boston - Curtis Guild,5.0,3.0,5.0,25.0,38.0,0.0
00350072,11,2012,Boston - David A Ellis,17.0,1.0,10.0,10.7,40.6,2.0
00350074,11,2012,Boston - Dearborn,23.0,0.5,1.0,12.0,37.5,1.0
00350077,11,2012,Boston - Dennis C Haley,7.0,1.0,3.0,22.6,33.6,0.0
00350080,11,2012,Boston - Donald Mckay,11.9,2.0,11.0,37.7,62.6,0.0
00350088,11,2012,Boston - Edward Everett,8.0,1.0,1.0,15.0,25.0,0.0
00350094,11,2012,Boston - Elihu Greenwood Leadership Academy,17.0,2.0,1.0,21.0,41.0,0.0
00350096,11,2012,Boston - Eliot Elementary,5.0,1.0,4.0,30.8,40.8,0.0
00350100,11,2012,Boston - Ellis Mendell,6.0,1.0,3.0,12.9,22.9,0.0
00350116,11,2012,Boston - Franklin D Roosevelt,10.0,1.0,6.0,34.0,51.0,0.0
00350122,11,2012,Boston - George H Conley,6.6,1.0,1.0,22.2,30.8,0.0
00350135,11,2012,Boston - Henry Grew,8.5,0.0,0.0,14.2,22.6,0.0
00350138,11,2012,Boston - O W Holmes,21.0,1.0,2.5,14.2,38.7,0.0
00350141,11,2012,Boston - Hugh Roe O'Donnell,3.0,0.0,4.0,16.0,24.0,1.0
00350146,11,2012,Boston - James Condon Elementary,15.5,4.0,3.9,68.2,91.6,0.0
00350153,11,2012,Boston - James W Hennigan,17.8,0.0,18.0,21.9,58.7,1.0
00350154,11,2012,Boston - James J Chittick,11.0,1.0,5.0,17.5,35.5,1.0
00350156,11,2012,Boston - James Otis,3.0,1.0,6.0,26.0,36.0,0.0
00350166,11,2012,Boston - John F Kennedy,2.8,0.0,13.0,21.1,36.9,0.0
00350167,11,2012,Boston - John P Holland,27.0,11.0,10.0,40.9,88.9,0.0
00350172,11,2012,Boston - John D Philbrick,3.4,0.0,1.0,8.4,12.8,0.0
00350178,11,2012,Boston - John Marshall,31.8,1.0,14.0,35.7,82.5,0.0
00350179,11,2012,Boston - John W McCormack,24.0,1.0,11.0,36.5,72.4,0.0
00350180,11,2012,Boston - John Winthrop,14.3,0.0,3.0,17.0,35.3,1.0
00350181,11,2012,Boston - Joseph P Tynan,7.5,0.0,5.5,35.0,48.0,0.0
00350182,11,2012,Boston - Joseph J Hurley,1.0,0.0,19.0,13.0,33.0,0.0
00350183,11,2012,Boston - Joseph Lee,20.8,0.0,1.0,36.0,57.8,0.0
00350184,11,2012,Boston - Joseph P Manning,7.0,0.0,1.0,14.0,22.0,0.0
00350190,11,2012,Boston - Joyce Kilmer,7.0,0.0,4.0,36.5,47.5,0.0
00350200,11,2012,Boston - Harvard-Kent,3.8,12.0,2.0,37.8,55.6,0.0
00350215,11,2012,Boston - Manassah E Bradley,2.0,0.0,1.0,25.5,28.5,0.0
00350226,11,2012,Boston - Mattahunt,36.0,2.0,8.0,31.5,77.5,0.0
00350227,11,2012,Boston - Mather,20.8,10.0,4.0,25.5,60.4,0.0
00350229,11,2012,Boston - Maurice J Tobin,11.7,1.0,12.3,17.4,42.4,0.0
00350231,11,2012,Boston - Michael J Perkins,4.0,0.0,2.0,18.5,24.5,0.0
00350237,11,2012,Boston - Mozart,7.5,0.0,2.0,9.0,19.5,1.0
00350240,11,2012,Boston - Richard J Murphy,14.0,8.0,4.0,71.4,97.4,0.0
00350243,11,2012,Boston - Nathan Hale,7.0,1.0,0.0,9.0,17.0,0.0
00350255,11,2012,Boston - Oliver Hazard Perry,3.0,1.0,1.0,22.1,27.1,0.0
00350257,11,2012,Boston - Orchard Gardens,24.3,1.5,15.0,57.6,98.3,0.0
00350258,11,2012,Boston - William H Ohrenberger,6.0,1.0,9.0,48.5,64.5,0.0
00350262,11,2012,Boston - Lyndon,8.0,0.0,6.0,41.0,55.0,0.0
00350264,11,2012,Boston - Patrick J Kennedy,5.0,1.0,4.0,21.4,31.4,0.0
00350266,11,2012,Boston - Dr. William Henderson,6.0,0.0,0.0,26.0,32.0,0.0
00350268,11,2012,Boston - Paul A Dever,9.0,1.0,14.9,34.1,60.0,1.0
00350278,11,2012,Boston - Phineas Bates,5.0,0.0,1.0,19.0,25.0,0.0
00350286,11,2012,Boston - Josiah Quincy,10.4,38.8,6.0,33.9,89.1,0.0
00350298,11,2012,Boston - Roger Clap,4.0,0.0,2.0,13.0,20.0,1.0
00350302,11,2012,Boston - Samuel Adams,4.0,1.0,8.8,19.0,33.8,1.0
00350304,11,2012,Boston - Samuel W Mason,9.0,1.0,3.0,16.0,29.0,0.0
00350308,11,2012,Boston - Sarah Greenwood,8.9,1.0,18.0,15.8,43.7,0.0
00350326,11,2012,Boston - Gardner Pilot Academy,10.0,3.0,6.0,27.0,46.0,0.0
00350328,11,2012,Boston - Thomas J Kenny,16.0,1.9,0.0,15.8,33.7,0.0
00350346,11,2012,Boston - Warren-Prescott,4.0,0.0,3.9,43.3,51.2,0.0
00350360,11,2012,Boston - William Ellery Channing,15.9,1.0,1.0,12.5,30.4,0.0
00350363,11,2012,Boston - William McKinley,71.5,0.0,7.0,96.1,174.5,0.0
00350366,11,2012,Boston - William E Russell,5.0,1.0,9.0,24.0,39.0,0.0
00350370,11,2012,Boston - William Monroe Trotter,20.0,2.0,1.0,15.7,38.7,0.0
00350374,11,2012,Boston - Winship Elementary,7.5,1.0,4.0,21.5,34.0,0.0
00350375,11,2012,Boston - Edison K-8,10.6,2.0,7.0,36.6,56.3,0.0
00350376,11,2012,Boston - King K-8,20.9,0.0,2.9,13.8,37.6,0.0
00350377,11,2012,Boston - Higginson/Lewis K-8,30.0,1.0,3.0,21.5,55.5,0.0
00350378,11,2012,Boston - Mildred Avenue K-8,40.0,0.0,3.0,25.0,68.0,0.0
00350380,11,2012,Boston - Young Achievers,27.5,4.5,10.0,37.0,79.0,0.0
00350382,11,2012,Boston - Mission Hill School,7.0,0.0,2.0,9.0,18.0,0.0
00350383,11,2012,Boston - Lilla G. Frederick Middle School,29.0,1.0,15.0,38.0,83.0,0.0
00350390,11,2012,Boston - Blackstone,12.8,2.0,23.0,35.7,73.5,0.0
00350413,11,2012,Boston - Boston Middle School Academy,3.0,1.0,1.0,5.0,10.0,0.0
00350426,11,2012,Boston - Harbor School,16.0,2.0,4.0,27.0,49.0,0.0
00350430,11,2012,Boston - Clarence R Edwards Middle,12.0,8.0,5.0,41.0,66.9,1.0
00350445,11,2012,Boston - Washington Irving Middle,17.0,4.0,4.0,39.0,63.9,0.0
00350470,11,2012,Boston - Wm B Rogers Middle,17.0,2.1,2.0,45.0,67.1,1.0
00350485,11,2012,Boston - James P Timilty Middle,24.0,1.5,13.0,31.0,69.5,0.0
00350505,11,2012,Boston - Brighton High,21.0,1.0,17.0,70.4,109.4,0.0
00350507,11,2012,Boston - Boston International High School,5.0,1.0,9.0,12.8,27.8,0.0
00350515,11,2012,Boston - Charlestown High,20.0,17.0,8.0,63.9,109.8,1.0
00350518,11,2012,Boston - Community Academy,8.0,0.0,1.0,5.0,14.0,0.0
00350522,11,2012,Boston - Excel High School,17.0,8.0,7.0,41.0,73.0,0.0
00350525,11,2012,Boston - Jeremiah E Burke High,34.0,3.0,6.7,28.0,71.7,0.0
00350530,11,2012,Boston - East Boston High,19.0,2.0,24.0,87.9,132.9,0.0
00350535,11,2012,Boston - The English High,41.0,6.0,20.0,30.0,97.0,0.0
00350537,11,2012,Boston - Madison Park High,69.0,5.0,16.0,96.1,187.1,1.0
00350540,11,2012,Boston - Fenway High School,10.0,1.0,3.0,20.0,34.0,0.0
00350541,11,2012,Boston - Another Course To College,8.0,1.0,3.0,10.0,23.0,1.0
00350542,11,2012,Boston - New Mission High School,14.0,2.0,3.0,11.0,29.9,0.0
00350543,11,2012,Boston - Egleston Community High School,9.0,1.0,2.0,5.0,16.9,0.0
00350545,11,2012,Boston - Boston Latin Academy,13.0,11.0,10.0,73.9,107.8,0.0
00350546,11,2012,Boston - Boston Arts Academy,12.0,4.0,10.0,36.0,62.0,0.0
00350548,11,2012,Boston - Boston Adult Academy,11.0,1.0,5.0,5.0,22.0,0.0
00350558,11,2012,Boston - Boston Community Leadership Academy,9.0,3.0,6.0,32.0,50.0,0.0
00350560,11,2012,Boston - Boston Latin,26.0,7.0,11.0,100.9,145.9,1.0
00350565,11,2012,Boston - Quincy Upper School,14.0,24.0,4.3,20.0,62.2,0.0
00350575,11,2012,Boston - O'Bryant School Math/Science,34.0,8.0,12.0,41.8,95.7,0.0
00350579,11,2012,Boston - Urban Science Academy,29.0,3.0,9.0,27.0,67.9,0.0
00350581,11,2012,Boston - Community Academy of Science and Health,28.0,4.0,11.0,30.0,73.0,0.0
00350651,11,2012,Boston - Dorchester Academy,24.0,4.0,5.0,20.0,53.0,0.0
00350655,11,2012,Boston - Lyon Upper 9-12,4.0,1.0,4.0,14.0,23.0,0.0
00350656,11,2012,Boston - Umana/Alighieri K-8,14.0,2.0,13.0,47.9,76.9,0.0
00350657,11,2012,Boston - TechBoston Academy,33.0,3.0,6.0,65.9,107.9,0.0
00350658,11,2012,Boston - Brook Farm/Media High,23.0,3.0,4.0,38.0,68.0,0.0
00350690,11,2012,Boston - Snowden International School at Copley,10.0,2.0,0.0,28.0,40.0,0.0
00350691,11,2012,Boston - Rafael Hernandez,4.0,0.0,27.0,14.0,45.0,0.0
00350750,11,2012,Boston - Horace Mann School for the Deaf,0.0,1.0,2.0,40.4,43.4,0.0
00360005,11,2012,Bourne - Bournedale Elementary School,0.0,0.0,0.0,55.8,56.8,1.0
00360010,11,2012,Bourne - Peebles Elementary School,0.0,0.0,0.0,37.7,37.7,0.0
00360325,11,2012,Bourne - Bourne Middle School,0.0,0.0,1.0,78.3,81.3,2.0
00360505,11,2012,Bourne - Bourne High School,1.0,0.0,1.0,72.3,74.3,0.0
00370005,11,2012,Boxborough - Blanchard Memorial,0.0,0.0,0.0,61.5,63.5,2.0
00380005,11,2012,Boxford - Harry Lee Cole,0.0,0.0,0.0,51.0,51.0,0.0
00380013,11,2012,Boxford - Spofford Pond,0.0,1.0,0.0,68.7,69.7,0.0
00390005,11,2012,Boylston - Boylston Elementary,0.0,0.0,0.0,49.8,50.8,1.0
00400005,11,2012,Braintree - Hollis,0.0,0.0,0.0,58.2,58.2,0.0
00400015,11,2012,Braintree - Highlands,0.0,0.0,0.0,43.9,43.9,0.0
00400020,11,2012,Braintree - Mary E Flaherty School,0.0,1.0,0.0,49.3,50.3,0.0
00400025,11,2012,Braintree - Liberty,0.0,0.0,0.0,38.0,38.0,0.0
00400033,11,2012,Braintree - Archie T Morrison,0.0,0.0,0.0,52.1,52.1,0.0
00400050,11,2012,Braintree - Donald Ross,0.0,0.0,0.0,32.7,32.7,0.0
00400305,11,2012,Braintree - East Middle School,2.0,0.0,1.0,77.7,81.7,1.0
00400310,11,2012,Braintree - South Middle School,0.0,0.0,0.0,62.1,62.1,0.0
00400505,11,2012,Braintree - Braintree High,1.0,5.0,0.0,181.1,187.1,0.0
00410005,11,2012,Brewster - Stony Brook Elementary,0.0,0.0,0.0,46.0,46.0,0.0
00410010,11,2012,Brewster - Eddy Elementary,0.0,0.0,1.0,39.3,40.3,0.0
00430005,11,2012,Brimfield - Brimfield Elementary,0.0,0.0,0.0,53.5,53.5,0.0
00440001,11,2012,Brockton - Dr W Arnone Community School,4.2,1.0,4.0,86.5,96.3,0.7
00440002,11,2012,Brockton - Mary E. Baker School,10.7,2.0,1.0,64.7,79.4,1.0
00440003,11,2012,Brockton - Manthala George Jr. School,2.0,0.0,14.8,76.9,95.7,2.0
00440010,11,2012,Brockton - Brookfield,6.2,0.0,1.0,67.5,74.7,0.0
00440017,11,2012,Brockton - John F Kennedy,4.7,1.3,1.0,51.8,59.1,0.3
00440023,11,2012,Brockton - Edgar B Davis,9.4,1.0,2.3,75.1,90.8,3.0
00440045,11,2012,Brockton - Hancock,2.0,0.0,2.9,51.6,58.2,1.6
00440050,11,2012,Brockton - Gilmore School Early Childhood Center,2.1,1.0,2.2,64.1,69.7,0.3
00440055,11,2012,Brockton - Huntington,6.4,0.0,1.0,44.9,52.8,0.5
00440065,11,2012,Brockton - Louis F Angelo Elementary,4.3,2.0,1.0,88.1,97.5,2.0
00440078,11,2012,Brockton - Oscar F Raymond,9.2,0.0,3.5,74.0,88.7,2.0
00440080,11,2012,Brockton - B B Russell Alternative School,0.0,0.0,0.0,23.9,25.9,2.0
00440110,11,2012,Brockton - Downey,5.2,0.0,1.0,86.1,94.3,2.0
00440400,11,2012,Brockton - Goddard Alternative School,3.3,0.0,3.0,29.4,35.7,0.0
00440405,11,2012,Brockton - East Middle School,12.6,1.0,5.5,54.8,75.5,1.6
00440410,11,2012,Brockton - North Middle School,5.0,0.0,1.5,46.0,54.5,2.0
00440415,11,2012,Brockton - South Middle School,6.2,0.0,1.0,67.6,75.1,0.3
00440420,11,2012,Brockton - West Middle School,7.0,1.0,1.0,61.7,71.7,1.0
00440421,11,2012,Brockton - Ashfield Middle School,4.4,0.0,0.0,48.7,54.1,1.0
00440422,11,2012,Brockton - Joseph F. Plouffe Academy,4.2,5.0,3.0,51.1,63.3,0.0
00440505,11,2012,Brockton - Brockton High,44.3,7.3,11.0,332.3,399.9,5.0
00440515,11,2012,Brockton - Brockton Champion High School,2.0,0.0,2.0,16.6,21.6,1.0
00450005,11,2012,Brookfield - Brookfield Elementary,0.0,0.0,0.0,40.1,40.1,0.0
00460005,11,2012,Brookline - Edith C Baker,2.7,3.6,2.9,85.5,95.8,1.0
00460015,11,2012,Brookline - Edward Devotion,4.0,1.8,1.0,112.1,119.0,0.0
00460020,11,2012,Brookline - Michael Driscoll,1.7,6.1,1.9,71.9,81.5,0.0
00460025,11,2012,Brookline - Heath,4.8,2.0,3.4,60.0,70.2,0.0
00460030,11,2012,Brookline - Lawrence,3.8,4.6,1.0,83.3,92.7,0.0
00460035,11,2012,Brookline - William H Lincoln,2.8,3.0,1.0,83.9,90.6,0.0
00460040,11,2012,Brookline - Pierce,7.3,5.0,1.7,66.5,80.6,0.0
00460045,11,2012,Brookline - John D Runkle,1.0,2.8,2.8,83.2,89.8,0.0
00460060,11,2012,Brookline - The Lynch Center,1.5,1.0,0.4,33.5,36.3,0.0
00460505,11,2012,Brookline - Brookline High,18.3,8.5,5.0,224.9,256.8,0.0
00480007,11,2012,Burlington - Fox Hill,0.0,0.0,0.0,52.7,52.7,0.0
00480015,11,2012,Burlington - Memorial,0.0,0.0,0.0,52.5,52.5,0.0
00480020,11,2012,Burlington - Pine Glen Elementary,0.0,0.0,0.0,42.3,42.3,0.0
00480035,11,2012,Burlington - Francis Wyman Elementary,0.0,0.0,0.0,77.2,77.2,0.0
00480303,11,2012,Burlington - Marshall Simonds Middle,0.0,0.5,0.0,74.3,74.7,0.0
00480505,11,2012,Burlington - Burlington High,0.0,2.0,3.0,128.6,133.6,0.0
00490005,11,2012,Cambridge - Maria L. Baldwin,2.0,2.4,3.0,49.5,56.8,0.0
00490006,11,2012,Cambridge - Amigos School,1.1,0.8,17.7,35.1,54.8,0.0
00490007,11,2012,Cambridge - Cambridgeport,3.0,1.7,1.0,37.2,43.9,1.0
