Org Code,Job Group,Year,SCHOOL,African American (# ),Asian (# ),Hispanic (# ),White (# ),FTE Count,Other (# )
00230012,11,2011,Bedford - Lt Job Lane School,0.3,0.0,0.0,67.4,69.7,2.0
00230305,11,2011,Bedford - John Glenn Middle,2.0,0.0,2.2,72.1,77.3,1.0
00230505,11,2011,Bedford - Bedford High,2.9,3.0,2.4,95.2,103.5,0.0
00240005,11,2011,Belchertown - Cold Spring,0.0,0.0,1.0,32.4,33.4,0.0
00240006,11,2011,Belchertown - Chestnut Hill Community School,0.0,0.0,0.0,59.1,59.1,0.0
00240018,11,2011,Belchertown - Swift River Elem,0.0,0.0,0.0,59.8,59.8,0.0
00240025,11,2011,Belchertown - Jabish Middle School,0.0,0.0,1.0,53.1,54.1,0.0
00240505,11,2011,Belchertown - Belchertown High,0.0,0.0,0.0,74.3,74.3,0.0
00250003,11,2011,Bellingham - Bellingham ECC,0.0,0.0,0.0,17.8,17.8,0.0
00250009,11,2011,Bellingham - Clara Macy Elementary,0.0,0.0,0.0,30.1,30.1,0.0
00250020,11,2011,Bellingham - South Elem,0.0,0.0,0.0,40.3,40.3,0.0
00250025,11,2011,Bellingham - Stall Brook,0.0,0.0,0.0,35.7,35.7,0.0
00250315,11,2011,Bellingham - Bellingham Memorial Middle School,1.8,0.0,0.0,80.2,82.0,0.0
00250505,11,2011,Bellingham - Bellingham High School,0.0,2.0,0.0,60.6,62.6,0.0
00250510,11,2011,Bellingham - Primavera Jr/Sr H S,0.0,0.0,0.0,12.7,12.7,0.0
00260005,11,2011,Belmont - Winn Brook,0.0,0.3,0.0,64.2,64.4,0.0
00260010,11,2011,Belmont - Mary Lee Burbank,0.0,0.3,2.0,36.2,39.4,1.0
00260015,11,2011,Belmont - Daniel Butler,0.0,1.0,0.0,37.9,40.9,2.0
00260035,11,2011,Belmont - Roger E Wellington,0.0,1.0,0.0,50.1,51.1,0.0
00260305,11,2011,Belmont - Winthrop L Chenery Middle,3.0,1.7,2.0,90.2,98.8,2.0
00260505,11,2011,Belmont - Belmont High,0.0,3.0,2.7,85.6,92.3,1.0
00270010,11,2011,Berkley - Berkley Community School,0.0,0.0,1.0,61.7,62.7,0.0
00270305,11,2011,Berkley - Berkley Middle School,0.0,0.0,1.0,42.0,42.9,0.0
00280005,11,2011,Berlin - Berlin Memorial,0.0,0.0,0.0,38.9,38.9,0.0
00300010,11,2011,Beverly - Centerville Elementary,0.0,0.0,0.0,43.6,43.6,0.0
00300015,11,2011,Beverly - Cove Elementary,0.0,0.0,0.0,61.9,61.9,0.0
00300033,11,2011,Beverly - Hannah Elementary,0.0,0.0,0.0,41.4,41.4,0.0
00300040,11,2011,Beverly - North Beverly Elementary,0.0,0.0,0.0,44.8,44.8,0.0
00300055,11,2011,Beverly - Ayers/Ryal Side Sch,0.0,0.0,0.0,56.4,56.4,0.0
00300305,11,2011,Beverly - Briscoe Middle,0.0,1.0,0.0,105.5,106.5,0.0
00300505,11,2011,Beverly - Beverly High,0.8,0.0,0.0,125.5,126.3,0.0
00310005,11,2011,Billerica - Thomas Ditson,0.0,0.0,1.0,75.4,76.4,0.0
00310007,11,2011,Billerica - Frederick J Dutile,0.0,0.0,0.0,36.4,36.4,0.0
00310012,11,2011,Billerica - John F Kennedy,0.0,0.0,0.0,42.2,42.2,0.0
00310015,11,2011,Billerica - Parker,0.0,0.0,0.0,46.0,46.0,0.0
00310026,11,2011,Billerica - Hajjar Elementary,0.0,0.0,0.0,59.2,59.2,0.0
00310030,11,2011,Billerica - Eugene C Vining,1.0,0.0,0.0,30.9,31.9,0.0
00310305,11,2011,Billerica - Marshall Middle School,0.0,0.0,0.0,87.7,87.7,0.0
00310310,11,2011,Billerica - Locke Middle,0.0,0.0,2.0,80.4,82.4,0.0
00310505,11,2011,Billerica - Billerica Memorial High School,0.0,0.0,0.0,156.7,156.7,0.0
00350001,11,2011,Boston - Lee Academy,19.0,0.0,4.0,19.3,42.3,0.0
00350003,11,2011,Boston - Baldwin ELC,5.0,3.0,4.0,13.3,25.3,0.0
00350004,11,2011,Boston - Lyon K-8,6.1,3.0,1.4,23.9,34.4,0.0
00350005,11,2011,Boston - ELC - East Zone,16.0,0.0,9.3,7.5,32.8,0.0
00350006,11,2011,Boston - ELC - West Zone,10.0,1.0,2.2,17.5,31.3,0.6
00350007,11,2011,Boston - Agassiz,10.5,0.0,24.0,32.9,67.5,0.0
00350008,11,2011,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,26.0,2.0,3.0,10.6,41.6,0.0
00350009,11,2011,Boston - East Boston ECC,2.0,1.0,15.6,21.7,40.3,0.0
00350010,11,2011,Boston - Haynes Early Education Center,25.4,0.0,6.2,13.6,45.2,0.0
00350012,11,2011,Boston - Boston Teachers Union School,2.7,0.0,2.2,12.8,17.7,0.0
00350013,11,2011,Boston - Jackson Mann,25.0,10.7,4.5,57.6,98.9,1.0
00350020,11,2011,Boston - Curley K-8 School,22.5,1.0,31.0,47.6,104.0,2.0
00350021,11,2011,Boston - Beethoven,4.7,0.0,1.0,28.5,34.2,0.0
00350036,11,2011,Boston - Carter Developmental Center,8.0,0.0,2.0,11.2,21.2,0.0
00350052,11,2011,Boston - Charles Sumner,9.0,0.0,13.1,38.8,60.9,0.0
00350054,11,2011,Boston - Charles H Taylor,29.8,3.0,7.0,10.0,49.8,0.0
00350062,11,2011,Boston - Curtis Guild,5.0,2.3,7.0,18.6,32.9,0.0
00350066,11,2011,Boston - Dante Alighieri,1.8,0.5,2.0,5.4,9.7,0.0
00350072,11,2011,Boston - David A Ellis,18.6,0.0,11.4,7.6,39.6,2.0
00350074,11,2011,Boston - Dearborn,24.1,0.3,4.0,11.8,41.1,1.0
00350077,11,2011,Boston - Dennis C Haley,7.3,1.8,3.0,18.0,30.1,0.0
00350080,11,2011,Boston - Donald Mckay,9.7,3.0,9.0,40.8,62.5,0.0
00350088,11,2011,Boston - Edward Everett,9.0,1.0,1.0,14.3,25.3,0.0
00350094,11,2011,Boston - Elihu Greenwood Leadership Academy,14.4,2.0,0.0,16.8,33.2,0.0
00350096,11,2011,Boston - Eliot Elementary,4.0,1.0,4.0,28.5,37.5,0.0
00350100,11,2011,Boston - Ellis Mendell,6.4,0.6,3.0,12.6,22.6,0.0
00350102,11,2011,Boston - Emily A Fifield,11.9,0.0,1.0,13.5,26.4,0.0
00350108,11,2011,Boston - Farragut,11.9,0.3,0.0,14.5,26.6,0.0
00350116,11,2011,Boston - Franklin D Roosevelt,10.8,1.0,3.8,31.1,46.8,0.0
00350122,11,2011,Boston - George H Conley,8.0,1.0,0.4,19.2,28.6,0.0
00350135,11,2011,Boston - Henry Grew,7.3,0.0,0.0,14.5,21.8,0.0
00350138,11,2011,Boston - O W Holmes,19.7,0.0,4.6,13.4,37.7,0.0
00350141,11,2011,Boston - Hugh Roe O'Donnell,3.0,0.5,5.0,13.9,23.4,1.0
00350146,11,2011,Boston - James Condon Elem,16.0,3.4,7.2,65.0,91.6,0.0
00350153,11,2011,Boston - James W Hennigan,19.0,0.0,13.9,27.5,60.8,0.4
00350154,11,2011,Boston - James J Chittick,10.3,0.0,5.0,16.0,32.3,1.0
00350156,11,2011,Boston - James Otis,4.1,0.0,5.5,25.4,34.9,0.0
00350166,11,2011,Boston - John F Kennedy,3.0,0.0,12.0,21.0,36.0,0.0
00350167,11,2011,Boston - John P Holland,18.2,8.5,12.5,35.3,74.4,0.0
00350172,11,2011,Boston - John D Philbrick,3.7,0.0,1.0,10.6,15.2,0.0
00350178,11,2011,Boston - John Marshall,32.1,2.0,14.0,35.0,83.1,0.0
00350179,11,2011,Boston - John W McCormack,19.7,2.5,10.4,33.5,66.1,0.0
00350180,11,2011,Boston - John Winthrop,14.1,0.3,4.0,15.2,34.1,0.5
00350181,11,2011,Boston - Joseph P Tynan,7.9,0.0,3.0,33.0,43.9,0.0
00350182,11,2011,Boston - Joseph J Hurley,2.0,0.0,18.7,16.4,37.1,0.0
00350183,11,2011,Boston - Joseph Lee,24.6,0.0,2.5,32.3,59.4,0.0
00350184,11,2011,Boston - Joseph P Manning,7.9,0.0,1.0,15.8,24.7,0.0
00350190,11,2011,Boston - Joyce Kilmer,4.0,0.0,4.0,36.1,44.1,0.0
00350200,11,2011,Boston - Harvard-Kent,7.7,13.0,3.0,41.0,64.7,0.0
00350215,11,2011,Boston - Manassah E Bradley,2.0,0.0,1.0,24.3,27.3,0.0
00350226,11,2011,Boston - Mattahunt,35.8,4.0,6.0,28.1,73.9,0.0
00350227,11,2011,Boston - Mather,18.9,9.0,2.0,25.9,55.9,0.0
00350229,11,2011,Boston - Maurice J Tobin,13.5,0.0,10.0,18.4,42.0,0.0
00350231,11,2011,Boston - Michael J Perkins,4.3,0.0,3.0,12.3,19.6,0.0
00350237,11,2011,Boston - Mozart,8.0,1.0,2.0,8.6,20.6,1.0
00350240,11,2011,Boston - Richard J Murphy,13.6,8.6,4.0,76.0,102.2,0.0
00350243,11,2011,Boston - Nathan Hale,7.5,0.5,0.0,8.9,16.8,0.0
00350255,11,2011,Boston - Oliver Hazard Perry,5.2,1.0,1.0,19.8,27.1,0.0
00350257,11,2011,Boston - Orchard Gardens,23.0,0.1,15.0,61.5,99.7,0.0
00350258,11,2011,Boston - William H Ohrenberger,8.0,0.0,10.0,51.2,69.2,0.0
00350262,11,2011,Boston - Lyndon,8.0,0.0,7.0,39.1,54.1,0.0
00350264,11,2011,Boston - Patrick J Kennedy,3.0,0.0,3.5,20.0,26.5,0.0
00350266,11,2011,Boston - Dr. William Henderson,9.0,0.0,0.0,28.9,37.9,0.0
00350268,11,2011,Boston - Paul A Dever,10.0,1.0,7.0,34.2,52.2,0.0
00350278,11,2011,Boston - Phineas Bates,4.0,0.0,1.0,20.6,25.6,0.0
00350286,11,2011,Boston - Josiah Quincy,11.0,39.9,3.0,28.2,82.1,0.0
00350288,11,2011,Boston - Ralph Waldo Emerson,18.0,1.0,0.9,9.2,30.1,1.0
00350298,11,2011,Boston - Roger Clap,4.0,0.0,1.1,11.5,16.6,0.0
00350302,11,2011,Boston - Samuel Adams,3.0,2.0,8.0,20.7,33.7,0.0
00350304,11,2011,Boston - Samuel W Mason,12.5,1.0,2.5,10.2,26.2,0.0
00350308,11,2011,Boston - Sarah Greenwood,9.0,1.0,18.5,16.2,44.6,0.0
00350326,11,2011,Boston - Gardner Pilot Academy,8.0,2.5,8.0,27.5,46.0,0.0
00350328,11,2011,Boston - Thomas J Kenny,16.9,1.4,0.0,17.1,35.4,0.0
00350346,11,2011,Boston - Warren-Prescott,2.5,0.0,3.8,43.3,49.6,0.0
00350360,11,2011,Boston - William Ellery Channing,14.4,0.0,1.0,11.4,26.7,0.0
00350363,11,2011,Boston - William McKinley,75.0,1.0,8.0,86.2,170.2,0.0
00350366,11,2011,Boston - William E Russell,5.5,0.0,11.0,21.0,37.5,0.0
00350370,11,2011,Boston - William Monroe Trotter,25.0,0.0,0.0,15.0,39.9,0.0
00350374,11,2011,Boston - Winship Elementary,7.8,1.0,4.0,16.5,29.3,0.0
00350375,11,2011,Boston - Edison K-8,15.0,6.0,13.0,52.3,86.3,0.0
00350376,11,2011,Boston - King K-8,25.8,0.0,4.0,18.7,48.5,0.0
00350377,11,2011,Boston - Higginson/Lewis K-8,25.3,1.0,2.0,23.5,51.8,0.0
00350378,11,2011,Boston - Mildred Avenue K-8,43.8,1.0,5.2,32.5,82.4,0.0
00350380,11,2011,Boston - Young Achievers,37.0,4.0,7.2,32.6,80.8,0.0
00350382,11,2011,Boston - Mission Hill School,6.5,0.0,0.6,9.5,16.6,0.0
00350383,11,2011,Boston - Lilla G. Frederick Middle School,34.1,0.0,16.0,37.0,87.0,0.0
00350390,11,2011,Boston - Blackstone,10.3,3.0,27.0,31.2,71.5,0.0
00350405,11,2011,Boston - Mario Umana Middle School Academy,14.0,1.7,11.9,37.1,64.7,0.0
00350413,11,2011,Boston - Boston Middle School Academy,3.4,1.0,1.0,5.0,10.4,0.0
00350426,11,2011,Boston - Harbor School,16.0,3.0,1.0,23.2,43.2,0.0
00350430,11,2011,Boston - Clarence R Edwards Middle,13.9,8.5,3.5,46.0,72.8,1.0
00350435,11,2011,Boston - Patrick F Gavin Middle,17.0,5.0,3.0,43.0,67.9,0.0
00350445,11,2011,Boston - Washington Irving Middle,16.0,2.0,5.0,41.1,64.1,0.0
00350470,11,2011,Boston - Wm B Rogers Middle,15.7,3.1,2.1,44.4,66.3,1.0
00350485,11,2011,Boston - James P Timilty Middle,21.5,1.3,15.0,30.4,68.2,0.0
00350505,11,2011,Boston - Brighton High,22.5,0.0,16.1,75.9,114.6,0.0
00350507,11,2011,Boston - Boston International High School,6.0,0.0,10.9,12.9,29.7,0.0
00350515,11,2011,Boston - Charlestown High,22.0,16.3,6.0,69.0,114.4,1.0
00350518,11,2011,Boston - Community Academy,7.5,0.0,0.0,5.0,12.5,0.0
00350522,11,2011,Boston - Excel High School,5.7,6.3,2.0,19.9,33.9,0.0
00350525,11,2011,Boston - Jeremiah E Burke High,39.5,4.0,6.0,27.9,77.3,0.0
00350530,11,2011,Boston - East Boston High,16.9,2.0,24.9,79.9,123.7,0.0
00350535,11,2011,Boston - The English High,48.3,4.0,23.1,45.9,121.3,0.0
00350537,11,2011,Boston - Madison Park High,72.9,5.0,17.2,101.9,198.0,1.0
00350538,11,2011,Boston - Monument High School,6.4,1.2,4.0,21.4,32.9,0.0
00350540,11,2011,Boston - Fenway High School,8.3,1.0,3.0,22.6,34.9,0.0
00350541,11,2011,Boston - Another Course To College,5.0,1.0,1.0,15.7,23.7,1.0
00350542,11,2011,Boston - New Mission High School,14.0,4.1,3.1,9.5,30.7,0.0
00350543,11,2011,Boston - Egleston Comm High School,9.0,1.0,2.0,4.0,16.0,0.0
00350545,11,2011,Boston - Boston Latin Academy,15.2,9.0,9.0,66.0,99.2,0.0
00350546,11,2011,Boston - Boston Arts Academy,11.1,4.0,10.7,38.3,64.1,0.0
00350548,11,2011,Boston - Boston Adult Academy,14.6,1.0,1.5,7.0,24.1,0.0
00350558,11,2011,Boston - Boston Community Leadership Academy,8.1,3.0,8.1,31.0,50.3,0.0
00350560,11,2011,Boston - Boston Latin,25.2,9.0,10.0,90.8,135.1,0.0
00350565,11,2011,Boston - Quincy Upper School,11.6,15.6,3.0,19.6,49.8,0.0
00350574,11,2011,Boston - Parkway Academy of Technology and Health,6.9,2.0,6.1,14.0,28.9,0.0
00350575,11,2011,Boston - O'Bryant Sch Math/Science,30.7,8.0,11.0,43.0,92.7,0.0
00350576,11,2011,Boston - Brook Farm Business and Service Career Academy,4.3,2.5,4.0,22.0,32.8,0.0
00350577,11,2011,Boston - Odyssey High School,7.2,1.4,2.5,21.4,33.5,1.0
00350578,11,2011,Boston - Media Communications Technology High School,12.4,1.0,2.0,20.1,35.5,0.0
00350579,11,2011,Boston - Urban Science Academy,15.4,2.5,1.5,11.0,31.5,1.0
00350581,11,2011,Boston - Community Academy of Science and Health,26.3,0.0,3.6,14.8,44.7,0.0
00350582,11,2011,Boston - The Engineering School,22.0,0.8,3.2,15.9,41.9,0.0
00350583,11,2011,Boston - Social Justice Academy,15.5,0.2,4.0,15.0,34.6,0.0
00350651,11,2011,Boston - Dorchester Academy,16.1,3.0,2.3,22.4,43.8,0.0
00350653,11,2011,Boston - TechBoston Lower Academy,13.1,0.0,2.0,37.6,52.7,0.0
00350654,11,2011,Boston - TechBoston Upper Academy,16.5,2.0,3.0,25.6,47.1,0.0
00350655,11,2011,Boston - Lyon Upper 9-12,1.0,1.0,1.1,9.9,13.0,0.0
00350690,11,2011,Boston - Snowden Int'l High,10.3,3.0,0.7,23.3,37.3,0.0
00350691,11,2011,Boston - Rafael Hernandez,3.6,0.0,29.0,13.6,46.3,0.0
00350750,11,2011,Boston - Horace Mann School for the Deaf,6.8,4.0,9.0,72.0,91.8,0.0
00360005,11,2011,Bourne - Bournedale Elementary School,0.0,0.0,0.0,63.0,63.0,0.0
00360010,11,2011,Bourne - Peebles Elementary School,0.0,0.0,0.0,35.8,37.8,2.0
00360325,11,2011,Bourne - Bourne Middle School,0.0,0.0,1.0,81.2,83.2,1.0
00360505,11,2011,Bourne - Bourne High School,1.0,0.0,1.0,67.5,69.5,0.0
00370005,11,2011,Boxborough - Blanchard Memorial,0.0,2.0,0.0,62.1,64.1,0.0
00380005,11,2011,Boxford - Harry Lee Cole,0.0,0.0,0.0,48.5,48.5,0.0
00380013,11,2011,Boxford - Spofford Pond,0.0,1.0,0.0,65.9,66.9,0.0
00390005,11,2011,Boylston - Boylston Elementary,0.0,0.0,0.0,49.9,50.9,1.0
00400005,11,2011,Braintree - Hollis,0.0,0.0,0.0,60.6,60.6,0.0
00400015,11,2011,Braintree - Highlands,0.0,0.0,0.0,41.2,41.2,0.0
00400020,11,2011,Braintree - Mary E Flaherty School,0.0,1.0,0.0,45.6,46.6,0.0
00400025,11,2011,Braintree - Liberty,0.0,0.0,0.0,39.3,39.3,0.0
00400033,11,2011,Braintree - Archie T Morrison,0.0,0.0,0.0,54.1,54.1,0.0
00400050,11,2011,Braintree - Donald Ross,0.0,0.0,0.0,35.7,35.7,0.0
00400305,11,2011,Braintree - East Middle School,2.0,0.0,1.0,74.7,78.7,1.0
00400310,11,2011,Braintree - South Middle School,0.0,0.4,0.0,61.9,62.3,0.0
00400505,11,2011,Braintree - Braintree High,0.0,4.0,0.0,172.5,176.5,0.0
00410005,11,2011,Brewster - Stony Brook Elementary,0.0,0.0,0.0,45.9,45.9,0.0
00410010,11,2011,Brewster - Eddy Elementary,0.0,0.0,1.0,34.7,35.7,0.0
00430005,11,2011,Brimfield - Brimfield Elementary,0.0,0.0,0.0,52.7,52.7,0.0
00440001,11,2011,Brockton - Dr W Arnone Comm Sch,3.2,0.0,4.0,81.9,90.1,1.0
00440002,11,2011,Brockton - Mary E. Baker School,9.8,2.0,1.0,59.9,72.7,0.0
00440003,11,2011,Brockton - Manthala George Jr School,2.0,0.0,14.8,73.0,91.8,2.0
00440010,11,2011,Brockton - Brookfield,4.4,0.0,2.0,59.9,67.3,1.0
00440017,11,2011,Brockton - John F Kennedy,5.9,1.3,1.0,53.7,62.0,0.0
00440023,11,2011,Brockton - Edgar B Davis,8.4,0.0,2.3,70.5,83.2,2.0
00440045,11,2011,Brockton - Hancock,2.0,0.0,2.8,46.6,52.4,1.0
00440050,11,2011,Brockton - Gilmore School Early Childhood Center,2.1,1.0,2.2,57.1,62.6,0.2
00440055,11,2011,Brockton - Huntington,6.4,0.0,1.2,43.0,51.8,1.2
00440065,11,2011,Brockton - Louis F Angelo Elem,4.0,2.0,1.2,82.7,90.9,1.0
00440078,11,2011,Brockton - Oscar F Raymond,10.3,0.0,1.0,72.2,87.8,4.3
00440080,11,2011,Brockton - B B Russell Alternative School,0.0,0.0,0.0,22.0,24.0,2.0
00440110,11,2011,Brockton - Downey,3.2,0.0,2.0,84.9,92.1,2.0
00440400,11,2011,Brockton - Goddard Alternative School,3.0,0.0,2.0,27.0,32.0,0.0
00440405,11,2011,Brockton - East Middle School,12.7,0.0,3.3,53.8,73.0,3.2
00440410,11,2011,Brockton - North Middle School,3.0,1.0,0.0,44.9,50.9,2.0
00440415,11,2011,Brockton - South Middle School,4.2,0.4,2.0,64.6,71.5,0.3
00440420,11,2011,Brockton - West Middle School,6.0,1.0,0.0,60.6,69.3,1.7
00440421,11,2011,Brockton - Ashfield Middle School,5.0,0.0,3.0,50.4,58.4,0.0
00440422,11,2011,Brockton - Joseph F. Plouffe Academy,4.2,3.6,3.0,45.9,56.7,0.0
00440505,11,2011,Brockton - Brockton High,35.3,7.3,11.8,321.8,380.2,4.0
00440515,11,2011,Brockton - Brockton Champion High School,3.0,0.0,3.0,29.0,36.0,1.0
00450005,11,2011,Brookfield - Brookfield Elementary,0.0,0.0,0.0,40.8,40.8,0.0
00460005,11,2011,Brookline - Edith C Baker,0.8,2.6,1.8,74.8,83.9,3.9
00460015,11,2011,Brookline - Edward Devotion,0.0,0.0,3.8,104.5,111.5,3.2
00460020,11,2011,Brookline - Michael Driscoll,0.0,2.6,1.7,68.1,73.2,0.8
00460025,11,2011,Brookline - Heath,0.0,2.8,3.2,51.7,61.6,3.8
00460030,11,2011,Brookline - Lawrence,0.8,6.4,3.4,67.4,82.8,4.8
