Org Code,Job Group,Year,SCHOOL,African American (# ),Asian (# ),Hispanic (# ),White (# ),FTE Count,Other (# )
00010003,11,2010,Abington - Abington ECC,0.0,0.0,0.0,53.8,53.8,0.0
00010005,11,2010,Abington - Center,0.0,0.0,0.0,22.0,22.0,0.0
00010015,11,2010,Abington - Woodsdale,0.0,0.0,0.0,34.5,34.5,0.0
00010405,11,2010,Abington - Frolio Middle School,0.0,0.0,0.0,36.7,36.7,0.0
00010505,11,2010,Abington - Abington High,0.0,0.0,1.0,53.7,54.7,0.0
00020010,11,2010,Acton - Merriam,0.0,2.6,0.0,83.3,87.5,1.6
00020015,11,2010,Acton - McCarthy-Towne,0.0,0.0,0.0,58.2,58.2,0.0
00020020,11,2010,Acton - Douglas,0.0,0.2,0.0,48.3,48.5,0.0
00020025,11,2010,Acton - Gates,0.0,1.9,0.0,45.5,47.4,0.0
00020030,11,2010,Acton - Luther Conant,0.0,2.1,0.0,53.2,55.3,0.0
00030025,11,2010,Acushnet - Acushnet Elementary Sch,0.0,0.0,0.0,62.3,62.3,0.0
00030305,11,2010,Acushnet - Albert F Ford Middle Sch,0.0,0.0,0.0,48.9,48.9,0.0
00050003,11,2010,Agawam - Agawam ECC,1.0,0.0,0.0,27.7,28.7,0.0
00050010,11,2010,Agawam - Clifford M Granger,0.0,0.0,0.0,44.5,44.5,0.0
00050020,11,2010,Agawam - Benjamin J Phelps,0.0,0.0,0.0,44.7,44.7,0.0
00050025,11,2010,Agawam - Robinson Park,0.0,0.0,0.0,57.9,57.9,0.0
00050030,11,2010,Agawam - James Clark School,0.0,0.0,0.0,55.6,55.6,0.0
00050303,11,2010,Agawam - Agawam Middle School,1.0,0.0,1.0,76.4,78.4,0.0
00050405,11,2010,Agawam - Agawam Junior High,0.0,0.0,0.0,84.7,84.7,0.0
00050505,11,2010,Agawam - Agawam High,0.0,0.0,2.0,133.1,135.1,0.0
00070005,11,2010,Amesbury - Amesbury Elementary,0.0,0.0,0.0,54.4,54.4,0.0
00070010,11,2010,Amesbury - Charles C Cashman El,0.0,0.0,0.0,56.6,57.5,0.9
00070013,11,2010,Amesbury - Amesbury Middle,0.5,0.0,2.0,85.0,87.5,0.0
00070505,11,2010,Amesbury - Amesbury High,0.0,0.0,0.0,80.2,80.2,0.0
00080009,11,2010,Amherst - Crocker Farm Elementary,3.0,2.6,9.6,56.8,74.1,2.1
00080020,11,2010,Amherst - Fort River Elementary,3.0,4.0,8.0,58.3,74.6,1.4
00080030,11,2010,Amherst - Marks Meadow Elementary School,1.2,1.0,0.5,30.4,34.3,1.1
00080050,11,2010,Amherst - Wildwood Elementary,3.9,5.8,2.1,68.0,82.2,2.4
00090003,11,2010,Andover - Bancroft Elementary,0.0,2.0,0.0,61.0,63.0,0.0
00090004,11,2010,Andover - High Plain Elementary,0.0,0.9,0.0,75.3,76.2,0.0
00090005,11,2010,Andover - Shawsheen School,0.0,0.0,1.0,48.3,49.3,0.0
00090010,11,2010,Andover - Henry C Sanborn Elem,0.0,1.0,0.0,41.4,42.4,0.0
00090020,11,2010,Andover - South Elementary,0.0,1.0,0.0,63.1,64.1,0.0
00090025,11,2010,Andover - West Elementary,0.0,0.0,0.7,88.6,89.3,0.0
00090305,11,2010,Andover - Doherty Middle,0.0,2.0,1.0,66.7,70.7,1.0
00090310,11,2010,Andover - Andover West Middle,0.0,0.4,1.0,61.6,64.0,1.0
00090350,11,2010,Andover - Wood Hill Middle School,0.0,0.9,0.0,60.1,61.1,0.0
00090505,11,2010,Andover - Andover High,3.0,2.3,5.0,159.1,171.4,2.0
00100005,11,2010,Arlington - John A Bishop,1.0,0.0,0.0,39.3,40.3,0.0
00100010,11,2010,Arlington - Brackett,0.0,0.0,0.0,43.9,43.9,0.0
00100025,11,2010,Arlington - Cyrus E Dallin,0.0,1.2,0.0,53.2,54.4,0.0
00100030,11,2010,Arlington - Hardy,1.0,1.1,0.0,41.9,43.9,0.0
00100038,11,2010,Arlington - Menotomy Preschool,0.0,1.0,0.0,13.0,14.0,0.0
00100045,11,2010,Arlington - Peirce,1.0,1.3,0.0,31.3,33.5,0.0
00100050,11,2010,Arlington - Thompson,0.0,1.0,0.0,37.8,38.8,0.0
00100055,11,2010,Arlington - M Norcross Stratton,0.0,0.0,0.0,49.5,49.5,0.0
00100410,11,2010,Arlington - Ottoson Middle,1.0,0.8,0.0,108.3,110.0,0.0
00100505,11,2010,Arlington - Arlington High,0.0,2.0,0.0,138.0,140.0,0.0
00140005,11,2010,Ashland - William Pittaway Elem,0.0,0.0,0.4,23.4,23.8,0.0
00140010,11,2010,Ashland - Henry E Warren Elem,0.0,0.0,0.0,52.0,52.0,0.0
00140015,11,2010,Ashland - David Mindess,0.0,0.0,0.0,56.0,56.0,0.0
00140405,11,2010,Ashland - Ashland Middle,0.0,0.0,2.3,59.2,61.5,0.0
00140505,11,2010,Ashland - Ashland High,0.0,0.0,0.0,69.4,69.4,0.0
00160001,11,2010,Attleboro - A. Irvin Studley Elementary School,0.0,0.0,0.0,47.1,47.1,0.0
00160008,11,2010,Attleboro - Early Learning Center,0.0,0.0,0.0,27.9,28.9,1.0
00160035,11,2010,Attleboro - Thomas E. Willett School,0.0,0.0,1.0,39.9,40.9,0.0
00160040,11,2010,Attleboro - Hyman Fine Elementary School,0.0,0.0,0.0,33.7,33.7,0.0
00160045,11,2010,Attleboro - Hill-Roberts Elementary School,0.0,1.0,0.0,39.5,40.5,0.0
00160050,11,2010,Attleboro - Peter Thacher Elementary School,0.0,2.0,0.0,55.8,60.3,2.5
00160305,11,2010,Attleboro - Robert J. Coelho Middle School,1.0,0.0,1.0,62.6,64.6,0.0
00160315,11,2010,Attleboro - Cyril K. Brennan Middle School,1.0,1.0,0.0,67.4,69.4,0.0
00160320,11,2010,Attleboro - Wamsutta Middle School,0.0,1.0,0.0,64.0,65.0,0.0
00160505,11,2010,Attleboro - Attleboro High,1.0,0.0,3.0,184.2,189.0,0.8
00170005,11,2010,Auburn - Julia Bancroft,0.0,0.0,0.0,32.7,32.7,0.0
00170010,11,2010,Auburn - Bryn Mawr,0.0,0.0,1.0,33.3,34.3,0.0
00170015,11,2010,Auburn - Pakachoag,0.0,0.0,0.0,34.0,34.0,0.0
00170025,11,2010,Auburn - Mary D Stone,0.0,0.0,0.0,39.4,39.4,0.0
00170305,11,2010,Auburn - Auburn Middle,0.0,0.0,2.0,64.3,66.3,0.0
00170505,11,2010,Auburn - Auburn Senior High,0.0,2.0,1.0,79.2,82.2,0.0
00180010,11,2010,Avon - Ralph D Butler,1.4,0.5,0.0,47.2,49.1,0.0
00180510,11,2010,Avon - Avon Middle High School,0.0,0.1,1.0,43.0,44.1,0.0
00190025,11,2010,Ayer - Page-Hilltop,2.0,0.5,0.3,79.3,82.1,0.0
00190305,11,2010,Ayer - Ayer Middle,1.0,0.0,2.1,23.4,26.5,0.0
00190510,11,2010,Ayer - Ayer High,1.0,1.0,3.2,37.6,42.9,0.0
00200004,11,2010,Barnstable - Barnstable Early Learning Center,0.0,0.0,1.0,27.0,28.0,0.0
00200005,11,2010,Barnstable - West Barnstable Elem,0.0,0.0,0.0,30.6,30.6,0.0
00200010,11,2010,Barnstable - Centerville Elementary,0.0,0.0,0.0,39.1,39.1,0.0
00200025,11,2010,Barnstable - Hyannis West Elementary,1.0,0.0,3.0,47.3,51.3,0.0
00200045,11,2010,Barnstable - West Villages Elementary School,0.0,0.0,0.0,61.8,62.8,1.0
00200315,11,2010,Barnstable - Barnstable Intermediate School,0.2,0.0,2.0,95.4,97.7,0.0
00200505,11,2010,Barnstable - Barnstable High,4.4,2.0,1.0,211.8,221.2,2.0
00230010,11,2010,Bedford - Lt Elezer Davis,1.0,0.0,0.8,61.3,64.1,1.0
00230012,11,2010,Bedford - Lt Job Lane School,0.0,1.0,0.0,67.9,70.9,2.0
00230305,11,2010,Bedford - John Glenn Middle,1.0,0.0,2.2,73.0,78.2,2.0
00230505,11,2010,Bedford - Bedford High,2.9,4.0,2.2,93.9,103.0,0.0
00240005,11,2010,Belchertown - Cold Spring,0.0,0.0,1.2,32.1,33.3,0.0
00240006,11,2010,Belchertown - Chestnut Hill Community School,0.0,0.0,0.2,61.4,62.6,1.0
00240018,11,2010,Belchertown - Swift River Elem,0.0,0.0,0.2,65.2,65.4,0.0
00240025,11,2010,Belchertown - Jabish Middle School,0.0,0.0,1.2,51.3,52.5,0.0
00240505,11,2010,Belchertown - Belchertown High,0.0,0.0,0.2,77.3,77.5,0.0
00250003,11,2010,Bellingham - Bellingham ECC,0.0,0.0,0.0,15.3,15.3,0.0
00250009,11,2010,Bellingham - Clara Macy Elementary,0.0,0.0,0.0,26.3,26.3,0.0
00250020,11,2010,Bellingham - South Elem,0.0,0.0,0.0,39.5,39.5,0.0
00250025,11,2010,Bellingham - Stall Brook,0.0,0.0,0.0,36.7,36.7,0.0
00250315,11,2010,Bellingham - Bellingham Memorial Middle School,1.3,0.0,0.0,80.7,82.0,0.0
00250505,11,2010,Bellingham - Bellingham High School,0.3,2.0,0.0,71.5,73.8,0.0
00250510,11,2010,Bellingham - Primavera Jr/Sr H S,0.0,0.0,0.0,11.8,11.8,0.0
00260005,11,2010,Belmont - Winn Brook,0.0,0.3,0.0,61.3,62.5,0.9
00260010,11,2010,Belmont - Mary Lee Burbank,0.0,0.3,2.0,34.8,39.0,2.0
00260015,11,2010,Belmont - Daniel Butler,0.0,1.0,0.0,33.6,36.6,2.0
00260035,11,2010,Belmont - Roger E Wellington,0.0,2.0,0.0,50.4,52.4,0.0
00260305,11,2010,Belmont - Winthrop L Chenery Middle,3.0,2.2,3.0,95.8,106.0,2.0
00260505,11,2010,Belmont - Belmont High,0.0,3.4,3.0,97.9,105.3,1.0
00270010,11,2010,Berkley - Berkley Community School,0.0,0.0,1.0,63.6,64.6,0.0
00270305,11,2010,Berkley - Berkley Middle School,0.0,0.0,1.0,44.2,45.1,0.0
00280005,11,2010,Berlin - Berlin Memorial,0.0,0.0,0.0,35.7,35.7,0.0
00300010,11,2010,Beverly - Centerville Elementary,0.0,0.0,0.0,50.2,50.2,0.0
00300015,11,2010,Beverly - Cove Elementary,0.0,0.0,0.0,62.7,62.7,0.0
00300033,11,2010,Beverly - Hannah Elementary,0.0,0.0,0.0,43.5,43.5,0.0
00300040,11,2010,Beverly - North Beverly Elementary,0.0,0.0,0.0,47.5,47.5,0.0
00300055,11,2010,Beverly - Ayers/Ryal Side Sch,0.0,0.0,0.0,66.6,66.6,0.0
00300305,11,2010,Beverly - Briscoe Middle,0.0,1.0,0.0,111.6,112.6,0.0
00300505,11,2010,Beverly - Beverly High,1.0,0.0,0.0,124.7,125.7,0.0
00310005,11,2010,Billerica - Thomas Ditson,0.0,0.0,1.0,76.7,77.7,0.0
00310007,11,2010,Billerica - Frederick J Dutile,0.0,0.0,0.0,33.5,33.5,0.0
00310012,11,2010,Billerica - John F Kennedy,0.0,0.0,0.0,33.5,33.5,0.0
00310015,11,2010,Billerica - Parker,1.0,0.0,0.0,49.9,50.9,0.0
00310026,11,2010,Billerica - Hajjar Elementary,0.0,0.0,0.0,51.6,51.6,0.0
00310030,11,2010,Billerica - Eugene C Vining,1.0,0.0,0.0,25.3,26.3,0.0
00310305,11,2010,Billerica - Marshall Middle School,0.0,0.0,0.0,87.8,87.8,0.0
00310310,11,2010,Billerica - Locke Middle,0.0,0.0,2.0,73.5,75.5,0.0
00310505,11,2010,Billerica - Billerica Memorial High School,0.0,0.0,0.0,153.7,153.7,0.0
00350001,11,2010,Boston - Lee Academy,21.0,0.0,3.0,17.5,41.5,0.0
00350003,11,2010,Boston - Baldwin ELC,5.0,2.0,5.0,13.8,25.8,0.0
00350004,11,2010,Boston - Mary Lyon,5.0,3.0,2.4,22.2,32.6,0.0
00350005,11,2010,Boston - ELC - East Zone,15.0,0.0,9.5,7.7,32.2,0.0
00350006,11,2010,Boston - ELC - West Zone,7.0,1.0,2.2,17.6,28.4,0.6
00350007,11,2010,Boston - Agassiz,11.5,0.0,25.0,35.4,71.9,0.0
00350008,11,2010,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed Sch,24.7,2.0,4.2,9.7,40.6,0.0
00350009,11,2010,Boston - East Boston ECC,2.0,1.0,18.0,26.2,47.2,0.0
00350010,11,2010,Boston - Haynes Early Education Center,25.6,0.0,6.0,12.8,44.4,0.0
00350012,11,2010,Boston - Boston Teachers Union School,3.0,1.0,3.0,9.1,16.1,0.0
00350013,11,2010,Boston - Jackson Mann,25.1,11.6,4.0,61.2,102.9,1.0
00350020,11,2010,Boston - Curley K-8 School,24.0,1.0,31.9,50.8,109.7,2.0
00350021,11,2010,Boston - Beethoven,4.0,0.0,1.0,26.9,31.9,0.0
00350036,11,2010,Boston - Carter Developmental Center,8.0,1.0,2.0,11.4,22.4,0.0
00350052,11,2010,Boston - Charles Sumner,10.0,0.0,13.0,34.6,57.6,0.0
00350054,11,2010,Boston - Charles H Taylor,26.3,3.0,4.4,11.0,44.7,0.0
00350062,11,2010,Boston - Curtis Guild,3.6,3.5,6.0,17.2,30.3,0.0
00350066,11,2010,Boston - Dante Alighieri,1.3,0.0,2.5,5.8,9.6,0.0
00350072,11,2010,Boston - David A Ellis,16.6,0.9,10.4,10.0,39.9,2.0
00350074,11,2010,Boston - Dearborn,21.1,1.0,3.0,12.0,38.1,1.0
00350077,11,2010,Boston - Dennis C Haley,5.3,1.0,3.0,19.3,28.6,0.0
00350080,11,2010,Boston - Donald Mckay,7.2,2.0,10.0,38.9,59.1,1.0
00350088,11,2010,Boston - Edward Everett,8.0,1.0,1.0,14.4,24.4,0.0
00350094,11,2010,Boston - Elihu Greenwood,14.0,2.0,0.0,16.4,32.4,0.0
00350096,11,2010,Boston - Eliot Elementary,3.4,1.0,4.0,27.3,35.7,0.0
00350100,11,2010,Boston - Ellis Mendell,6.8,1.0,1.0,14.5,23.3,0.0
00350102,11,2010,Boston - Emily A Fifield,13.1,0.0,1.0,11.5,25.6,0.0
00350108,11,2010,Boston - Farragut,9.9,0.3,0.0,12.7,22.9,0.0
00350116,11,2010,Boston - Franklin D Roosevelt,9.0,1.0,1.0,29.1,40.1,0.0
00350122,11,2010,Boston - George H Conley,5.1,0.0,1.0,22.2,28.3,0.0
00350135,11,2010,Boston - Henry Grew,6.0,0.0,0.0,14.0,20.0,0.0
00350138,11,2010,Boston - O W Holmes,19.3,0.0,3.0,17.1,39.4,0.0
00350141,11,2010,Boston - Hugh Roe O'Donnell,2.0,0.0,3.0,15.2,20.2,0.0
00350146,11,2010,Boston - James Condon Elem,16.0,1.0,7.0,63.5,87.5,0.0
00350153,11,2010,Boston - James W Hennigan,21.2,0.0,14.5,24.8,60.5,0.0
00350154,11,2010,Boston - James J Chittick,12.4,1.0,5.0,14.4,33.8,1.0
00350156,11,2010,Boston - James Otis,3.0,0.0,5.0,26.9,34.9,0.0
00350166,11,2010,Boston - John F Kennedy,4.0,0.0,9.3,20.9,34.2,0.0
00350167,11,2010,Boston - John P Holland,23.7,9.0,10.5,36.1,79.3,0.0
00350172,11,2010,Boston - John D Philbrick,2.3,0.0,1.0,10.1,13.4,0.0
00350178,11,2010,Boston - John Marshall,34.7,0.9,12.0,34.9,82.5,0.0
00350179,11,2010,Boston - John W McCormack,26.0,1.0,8.9,31.3,67.3,0.0
00350180,11,2010,Boston - John Winthrop,10.6,0.6,3.0,18.0,32.7,0.5
00350181,11,2010,Boston - Joseph P Tynan,7.2,0.0,1.0,36.0,44.2,0.0
00350182,11,2010,Boston - Joseph J Hurley,1.2,1.0,16.5,18.5,37.2,0.0
00350183,11,2010,Boston - Joseph Lee,22.8,0.0,2.5,33.8,59.1,0.0
00350184,11,2010,Boston - Joseph P Manning,6.5,0.0,2.0,16.2,24.7,0.0
00350190,11,2010,Boston - Joyce Kilmer,3.0,0.0,2.0,34.3,39.3,0.0
00350200,11,2010,Boston - Harvard-Kent,7.7,13.0,3.0,43.7,67.4,0.0
00350215,11,2010,Boston - Manassah E Bradley,2.0,0.0,2.0,24.3,28.3,0.0
00350226,11,2010,Boston - Mattahunt,32.5,4.0,6.5,33.1,76.1,0.0
00350227,11,2010,Boston - Mather,19.1,9.0,2.0,23.4,53.5,0.0
00350229,11,2010,Boston - Maurice J Tobin,14.1,0.0,10.0,16.8,41.0,0.0
00350231,11,2010,Boston - Michael J Perkins,4.0,0.0,2.0,13.8,19.8,0.0
00350237,11,2010,Boston - Mozart,7.1,1.0,1.0,9.5,19.6,1.0
00350240,11,2010,Boston - Richard J Murphy,17.0,7.0,5.0,76.2,105.2,0.0
00350243,11,2010,Boston - Nathan Hale,6.6,0.5,0.0,9.6,16.7,0.0
00350255,11,2010,Boston - Oliver Hazard Perry,4.4,1.0,2.0,17.7,25.2,0.0
00350257,11,2010,Boston - Orchard Gardens,28.0,2.1,19.0,52.7,102.8,1.0
00350258,11,2010,Boston - William H Ohrenberger,7.0,0.0,12.1,41.5,60.5,0.0
00350262,11,2010,Boston - Lyndon,7.9,1.0,7.0,40.5,56.4,0.0
00350264,11,2010,Boston - Patrick J Kennedy,3.0,0.0,2.5,19.8,25.3,0.0
00350266,11,2010,Boston - Patrick O'Hearn,10.5,0.0,0.0,28.0,38.5,0.0
00350268,11,2010,Boston - Paul A Dever,10.0,0.0,11.2,33.7,54.9,0.0
00350278,11,2010,Boston - Phineas Bates,2.3,0.5,0.0,20.7,23.5,0.0
00350286,11,2010,Boston - Josiah Quincy,10.0,38.3,3.0,31.1,82.4,0.0
00350288,11,2010,Boston - Ralph Waldo Emerson,15.6,1.0,0.9,7.5,26.0,1.0
00350298,11,2010,Boston - Roger Clap,3.0,0.0,1.2,12.0,16.2,0.0
00350302,11,2010,Boston - Samuel Adams,3.0,2.0,5.0,20.6,30.6,0.0
00350304,11,2010,Boston - Samuel W Mason,12.5,1.0,3.5,11.5,29.0,0.5
00350308,11,2010,Boston - Sarah Greenwood,9.0,1.0,22.8,12.9,45.7,0.0
00350326,11,2010,Boston - Gardner Pilot Academy,8.0,2.0,8.8,22.8,41.6,0.0
00350328,11,2010,Boston - Thomas J Kenny,14.1,2.0,0.0,12.9,29.0,0.0
00350346,11,2010,Boston - Warren-Prescott,4.5,0.0,4.0,42.4,50.9,0.0
00350360,11,2010,Boston - William Ellery Channing,13.5,0.0,2.1,12.4,28.0,0.0
00350363,11,2010,Boston - William McKinley,69.6,1.0,7.0,95.2,172.7,0.0
00350366,11,2010,Boston - William E Russell,6.5,0.0,10.5,23.0,40.0,0.0
00350370,11,2010,Boston - William Monroe Trotter,26.1,0.0,2.0,13.5,41.6,0.0
00350374,11,2010,Boston - Winship Elementary,8.6,2.0,4.0,13.0,27.6,0.0
00350375,11,2010,Boston - Edison K-8,15.5,5.0,13.0,46.9,80.4,0.0
00350376,11,2010,Boston - King K-8,26.8,1.0,4.0,19.4,51.2,0.0
00350377,11,2010,Boston - Higginson/Lewis K-8,23.8,1.0,5.3,25.2,55.3,0.0
00350378,11,2010,Boston - Mildred Avenue K-8,45.7,1.0,8.0,31.3,86.0,0.0
00350380,11,2010,Boston - Young Achievers,37.5,2.0,6.5,33.0,79.0,0.0
00350382,11,2010,Boston - Mission Hill School,9.5,0.0,0.6,7.5,17.6,0.0
00350383,11,2010,Boston - Lilla G. Frederick Middle School,36.9,0.0,12.0,36.8,85.7,0.0
00350390,11,2010,Boston - Blackstone,16.3,2.0,28.0,25.2,71.4,0.0
00350405,11,2010,Boston - Mario Umana Middle School Academy,12.2,2.0,12.3,41.1,67.5,0.0
00350413,11,2010,Boston - Boston Middle School Academy,3.5,1.0,0.0,5.8,10.3,0.0
00350426,11,2010,Boston - Harbor School,16.0,0.0,2.0,23.2,41.2,0.0
00350430,11,2010,Boston - Clarence R Edwards Middle,12.9,4.5,0.5,35.6,53.5,0.0
00350435,11,2010,Boston - Patrick F Gavin Middle,18.1,5.0,2.0,35.9,61.9,1.0
00350445,11,2010,Boston - Washington Irving Middle,18.8,2.0,6.4,42.5,69.7,0.0
00350470,11,2010,Boston - Wm B Rogers Middle,16.7,2.9,1.0,41.9,63.5,1.0
00350485,11,2010,Boston - James P Timilty Middle,22.4,2.0,14.9,25.4,64.7,0.0
00350505,11,2010,Boston - Brighton High,19.4,2.0,15.9,72.4,109.7,0.0
00350507,11,2010,Boston - Boston International High School,5.2,0.0,9.0,7.2,21.4,0.0
00350515,11,2010,Boston - Charlestown High,21.6,16.3,3.0,66.5,108.4,1.0
00350518,11,2010,Boston - Community Academy,11.0,1.0,2.1,8.0,22.1,0.0
00350522,11,2010,Boston - Excel High School,5.7,7.3,3.0,18.7,34.7,0.0
00350525,11,2010,Boston - Jeremiah E Burke High,50.6,2.0,1.0,23.6,77.2,0.0
00350530,11,2010,Boston - East Boston High,18.9,2.0,23.9,82.9,127.7,0.0
00350535,11,2010,Boston - The English High,28.9,3.0,22.0,54.3,108.2,0.0
00350537,11,2010,Boston - Madison Park High,76.8,7.0,20.0,99.2,203.0,0.0
00350538,11,2010,Boston - Monument High School,6.6,2.3,3.6,25.1,37.5,0.0
00350540,11,2010,Boston - Fenway High School,9.9,1.0,3.0,19.6,33.5,0.0
00350541,11,2010,Boston - Another Course To College,6.0,1.0,1.0,14.5,22.5,0.0
00350542,11,2010,Boston - New Mission High School,16.1,4.1,3.0,7.6,30.8,0.0
00350543,11,2010,Boston - Egleston Comm High School,8.0,0.0,4.0,3.0,15.0,0.0
00350545,11,2010,Boston - Boston Latin Academy,17.6,10.9,5.0,66.8,100.3,0.0
00350546,11,2010,Boston - Boston Arts Academy,11.1,4.1,9.5,38.0,62.7,0.0
00350548,11,2010,Boston - Boston Adult Academy,11.8,2.0,1.0,8.0,22.8,0.0
00350558,11,2010,Boston - Boston Community Leadership Academy,8.0,5.0,7.0,30.9,50.9,0.0
00350560,11,2010,Boston - Boston Latin,27.3,10.0,10.0,88.7,136.0,0.0
00350565,11,2010,Boston - Quincy Upper School,11.6,14.6,3.1,20.4,49.7,0.0
00350574,11,2010,Boston - Parkway Academy of Technology and Health,7.4,2.0,7.0,13.0,29.4,0.0
00350575,11,2010,Boston - O'Bryant Sch Math/Science,29.9,7.0,9.0,45.6,91.6,0.0
00350576,11,2010,Boston - Brook Farm Business and Service Career Academ,6.4,2.0,2.0,26.5,36.9,0.0
00350577,11,2010,Boston - Odyssey High School,7.2,0.4,3.0,22.4,33.0,0.0
00350578,11,2010,Boston - Media Communications Technology High School,11.4,1.0,1.0,23.5,36.9,0.0
00350579,11,2010,Boston - Urban Science Academy,12.4,3.5,0.5,13.0,29.5,0.0
00350581,11,2010,Boston - Community Academy of Science and Health,27.7,0.0,4.1,12.8,44.6,0.0
00350582,11,2010,Boston - The Engineering School,17.9,1.0,3.7,18.9,41.5,0.0
00350583,11,2010,Boston - Social Justice Academy,18.3,0.0,4.2,16.4,39.0,0.0
00350651,11,2010,Boston - Dorchester Academy,18.0,1.0,7.0,21.7,47.8,0.0
00350653,11,2010,Boston - TechBoston Lower Academy,13.3,0.0,2.0,49.5,64.8,0.0
00350654,11,2010,Boston - TechBoston Upper Academy,10.0,2.0,3.0,11.5,26.5,0.0
00350655,11,2010,Boston - Lyon Upper 9-12,1.0,0.0,0.1,7.1,8.2,0.0
00350690,11,2010,Boston - Snowden Int'l High,9.0,3.0,0.0,26.4,38.4,0.0
00350691,11,2010,Boston - Rafael Hernandez,3.6,1.0,27.5,14.5,46.7,0.0
00350750,11,2010,Boston - Horace Mann School for the Deaf,6.5,1.0,8.0,69.5,84.9,0.0
00360005,11,2010,Bourne - Bournedale Elementary School,0.0,0.0,0.0,64.1,64.1,0.0
00360010,11,2010,Bourne - James F Peebles Elem,0.0,0.0,0.0,42.1,43.1,1.0
00360325,11,2010,Bourne - Bourne Middle School,0.0,0.0,1.0,77.9,78.9,0.0
00360505,11,2010,Bourne - Bourne High,1.0,0.0,1.0,69.3,71.3,0.0
00370005,11,2010,Boxborough - Blanchard Memorial,0.0,2.6,0.0,59.2,61.8,0.0
00380005,11,2010,Boxford - Harry Lee Cole,0.0,0.0,0.0,46.8,46.8,0.0
00380013,11,2010,Boxford - Spofford Pond,0.0,1.0,0.0,71.7,72.7,0.0
00390005,11,2010,Boylston - Boylston Elementary,0.0,0.0,0.0,46.4,47.4,1.0
00400005,11,2010,Braintree - Hollis,0.0,0.0,0.0,58.8,58.8,0.0
00400015,11,2010,Braintree - Highlands,0.0,0.0,0.0,40.3,40.3,0.0
00400020,11,2010,Braintree - Mary E Flaherty School,0.0,1.0,0.0,43.9,44.9,0.0
00400025,11,2010,Braintree - Liberty,0.0,0.0,0.0,39.5,39.5,0.0
00400033,11,2010,Braintree - Archie T Morrison,0.0,0.0,0.0,55.1,55.1,0.0
00400050,11,2010,Braintree - Donald Ross,0.0,0.0,0.0,32.5,32.5,0.0
00400305,11,2010,Braintree - East Middle School,1.0,0.0,1.0,78.8,81.8,1.0
00400310,11,2010,Braintree - South Middle School,0.0,0.0,0.0,61.5,61.5,0.0
00400505,11,2010,Braintree - Braintree High,1.0,3.0,0.0,175.9,180.1,0.2
00410005,11,2010,Brewster - Stony Brook Elementary,0.0,0.0,0.0,47.5,47.5,0.0
00410010,11,2010,Brewster - Eddy Elementary,0.0,0.0,1.0,36.2,37.2,0.0
00430005,11,2010,Brimfield - Brimfield Elementary,0.0,0.0,0.0,47.4,47.4,0.0
00440001,11,2010,Brockton - Dr W Arnone Comm Sch,1.0,0.0,4.0,81.0,87.5,1.5
00440002,11,2010,Brockton - Mary E. Baker School,8.0,2.0,1.0,67.9,79.0,0.0
00440003,11,2010,Brockton - Manthala George Jr School,0.0,0.0,19.0,62.9,83.9,2.0
00440010,11,2010,Brockton - Brookfield,3.0,0.0,1.0,67.5,72.5,1.0
00440017,11,2010,Brockton - John F Kennedy,6.5,1.2,1.0,54.0,62.7,0.0
00440023,11,2010,Brockton - Edgar B Davis,9.0,0.0,3.0,79.6,94.6,3.0
00440045,11,2010,Brockton - Hancock,2.0,0.0,3.7,61.9,68.0,0.5
00440050,11,2010,Brockton - Howard School,1.0,0.0,0.0,39.0,40.0,0.0
00440055,11,2010,Brockton - Huntington,7.5,0.0,0.3,44.6,53.5,1.0
00440065,11,2010,Brockton - Louis F Angelo Elem,4.0,2.0,2.0,91.5,100.5,1.0
00440078,11,2010,Brockton - Oscar F Raymond,11.3,0.0,2.0,70.0,86.3,3.0
00440080,11,2010,Brockton - B B Russell Alternative School,0.0,0.0,1.0,25.1,28.1,2.0
00440110,11,2010,Brockton - Downey,3.0,0.0,2.0,93.3,100.3,2.0
00440400,11,2010,Brockton - Lincoln Alternative School,2.0,0.0,1.0,25.0,28.0,0.0
00440405,11,2010,Brockton - East Junior High,6.5,0.0,6.0,71.4,86.9,3.0
00440410,11,2010,Brockton - North Junior High,4.0,1.0,0.0,54.0,62.0,3.0
00440415,11,2010,Brockton - South Junior High,5.0,0.0,0.0,65.0,71.0,1.0
00440420,11,2010,Brockton - West Junior High,9.0,1.0,0.0,65.5,77.5,2.0
00440421,11,2010,Brockton - Ashfield Middle School,4.2,0.0,3.0,53.7,60.9,0.0
00440422,11,2010,Brockton - Joseph F. Plouffe Academy,5.5,3.0,4.5,50.4,63.4,0.0
00440505,11,2010,Brockton - Brockton High,45.5,4.2,16.5,341.3,411.0,3.5
00440515,11,2010,Brockton - Brockton Champion High School,2.0,0.0,1.0,17.3,21.3,1.0
00450005,11,2010,Brookfield - Brookfield Elementary,0.0,0.0,0.0,40.7,40.7,0.0
00460005,11,2010,Brookline - Edith C Baker,0.4,2.5,1.0,76.1,83.9,3.9
00460015,11,2010,Brookline - Edward Devotion,0.0,2.0,4.0,103.1,112.3,3.2
00460020,11,2010,Brookline - Michael Driscoll,0.0,2.6,1.0,66.2,69.8,0.0
