Org Code,Job Group,Year,SCHOOL,African American (# ),Asian (# ),Hispanic (# ),White (# ),FTE Count,Other (# )
00350006,11,2013,Boston - ELC - West Zone,11.1,0.0,4.0,19.4,34.4,0.0
00350008,11,2013,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,24.8,2.0,6.0,12.1,44.9,0.0
00350009,11,2013,Boston - East Boston Early Childhood Center,5.0,1.0,15.3,20.6,42.9,1.0
00350010,11,2013,Boston - Haynes Early Education Center,25.2,1.0,7.0,11.6,44.8,0.0
00350012,11,2013,Boston - Boston Teachers Union School,7.0,1.2,6.8,19.4,34.4,0.0
00350013,11,2013,Boston - Jackson Mann,30.0,9.5,5.0,50.5,96.0,1.0
00350020,11,2013,Boston - Curley K-8 School,21.0,0.0,23.8,46.4,93.2,2.0
00350021,11,2013,Boston - Beethoven,3.9,0.0,4.0,22.9,30.8,0.0
00350036,11,2013,Boston - Carter Developmental Center,9.0,0.0,2.0,9.0,20.0,0.0
00350052,11,2013,Boston - Charles Sumner,13.0,0.0,12.0,36.1,61.1,0.0
00350054,11,2013,Boston - Charles H Taylor,34.0,3.0,4.0,11.6,52.7,0.0
00350062,11,2013,Boston - Curtis Guild,6.5,2.0,3.0,20.5,32.0,0.0
00350072,11,2013,Boston - David A Ellis,19.5,1.0,12.0,13.8,48.3,2.0
00350074,11,2013,Boston - Dearborn,19.9,1.1,2.0,8.0,32.0,1.0
00350077,11,2013,Boston - Dennis C Haley,8.5,3.0,2.0,26.1,39.6,0.0
00350080,11,2013,Boston - Donald Mckay,11.0,2.0,15.0,36.0,64.0,0.0
00350088,11,2013,Boston - Edward Everett,6.3,1.0,0.0,16.8,24.1,0.0
00350094,11,2013,Boston - Elihu Greenwood Leadership Academy,18.9,2.0,1.8,21.4,44.1,0.0
00350096,11,2013,Boston - Eliot Elementary,4.4,1.0,4.1,34.8,44.2,0.0
00350100,11,2013,Boston - Ellis Mendell,6.0,0.6,5.0,15.2,26.8,0.0
00350116,11,2013,Boston - Franklin D Roosevelt,13.8,2.0,6.5,34.4,56.7,0.0
00350122,11,2013,Boston - George H Conley,5.9,1.0,1.0,21.2,29.1,0.0
00350135,11,2013,Boston - Henry Grew,7.0,0.0,0.0,15.8,22.8,0.0
00350138,11,2013,Boston - O W Holmes,19.6,1.0,5.0,14.2,39.8,0.0
00350141,11,2013,Boston - Hugh Roe O'Donnell,3.0,0.5,6.0,14.6,25.2,1.0
00350146,11,2013,Boston - James Condon Elementary,18.4,3.2,8.4,68.3,98.3,0.0
00350153,11,2013,Boston - James W Hennigan,18.6,2.0,19.5,26.5,66.6,0.0
00350154,11,2013,Boston - James J Chittick,12.9,1.0,5.0,21.1,41.0,1.0
00350156,11,2013,Boston - James Otis,4.0,1.0,6.0,26.1,37.1,0.0
00350166,11,2013,Boston - John F Kennedy,4.0,0.0,15.0,22.5,41.5,0.0
00350167,11,2013,Boston - John P Holland,26.3,10.0,10.9,39.7,86.9,0.0
00350172,11,2013,Boston - John D Philbrick,4.7,0.0,0.0,14.2,19.0,0.0
00350178,11,2013,Boston - John Marshall,32.1,1.0,13.0,33.6,79.8,0.0
00350179,11,2013,Boston - John W McCormack,19.0,3.3,11.0,47.0,81.3,1.0
00350180,11,2013,Boston - John Winthrop,9.0,0.8,2.0,20.8,32.6,0.0
00350181,11,2013,Boston - Joseph P Tynan,9.6,0.0,3.0,41.5,55.1,1.0
00350182,11,2013,Boston - Joseph J Hurley,2.5,0.0,19.0,14.4,35.9,0.0
00350183,11,2013,Boston - Joseph Lee,25.0,1.0,2.4,40.3,68.7,0.0
00350184,11,2013,Boston - Joseph P Manning,9.0,0.0,1.0,16.5,26.5,0.0
00350190,11,2013,Boston - Joyce Kilmer,5.8,0.0,5.0,41.6,52.4,0.0
00350200,11,2013,Boston - Harvard-Kent,6.2,14.0,2.0,46.7,68.9,0.0
00350215,11,2013,Boston - Manassah E Bradley,3.0,0.0,1.0,24.0,28.0,0.0
00350226,11,2013,Boston - Mattahunt,40.0,2.0,6.8,32.6,81.4,0.0
00350227,11,2013,Boston - Mather,22.6,9.0,2.0,25.0,58.6,0.0
00350229,11,2013,Boston - Maurice J Tobin,15.0,1.0,8.5,19.9,44.4,0.0
00350231,11,2013,Boston - Michael J Perkins,5.0,0.0,1.0,17.8,23.8,0.0
00350237,11,2013,Boston - Mozart,8.6,0.0,2.0,8.4,20.0,1.0
00350240,11,2013,Boston - Richard J Murphy,22.8,9.0,6.0,86.1,123.9,0.0
00350243,11,2013,Boston - Nathan Hale,5.9,0.0,0.0,10.1,16.0,0.0
00350255,11,2013,Boston - Oliver Hazard Perry,7.0,2.0,3.0,19.6,31.6,0.0
00350257,11,2013,Boston - Orchard Gardens,28.1,2.0,17.3,65.4,112.9,0.0
00350258,11,2013,Boston - William H Ohrenberger,9.0,1.0,6.0,47.8,63.8,0.0
00350262,11,2013,Boston - Lyndon,10.0,0.0,5.8,39.1,55.5,0.6
00350264,11,2013,Boston - Patrick J Kennedy,5.1,1.3,6.0,21.4,33.7,0.0
00350266,11,2013,Boston - Dr. William Henderson,7.0,0.0,1.0,29.0,37.0,0.0
00350268,11,2013,Boston - Paul A Dever,11.0,3.5,19.0,32.9,67.5,1.0
00350278,11,2013,Boston - Phineas Bates,5.6,0.0,1.9,21.0,28.5,0.0
00350286,11,2013,Boston - Josiah Quincy,12.0,43.0,6.0,30.7,91.7,0.0
00350298,11,2013,Boston - Roger Clap,4.0,1.0,2.0,13.0,21.0,1.0
00350302,11,2013,Boston - Samuel Adams,5.0,1.0,11.0,24.0,41.0,0.0
00350304,11,2013,Boston - Samuel W Mason,16.0,0.0,3.0,15.0,35.0,1.0
00350308,11,2013,Boston - Sarah Greenwood,9.0,1.0,16.0,17.9,43.9,0.0
00350326,11,2013,Boston - Gardner Pilot Academy,8.6,2.7,9.0,26.8,47.1,0.0
00350328,11,2013,Boston - Thomas J Kenny,12.0,2.0,0.0,20.2,34.3,0.0
00350346,11,2013,Boston - Warren-Prescott,5.0,0.0,4.0,46.0,55.0,0.0
00350360,11,2013,Boston - William Ellery Channing,19.0,1.3,1.0,13.5,34.8,0.0
00350363,11,2013,Boston - William McKinley,74.7,2.0,7.0,91.2,174.9,0.0
00350366,11,2013,Boston - William E Russell,6.5,0.0,8.0,21.5,36.0,0.0
00350370,11,2013,Boston - William Monroe Trotter,19.0,1.0,1.0,20.8,41.8,0.0
00350374,11,2013,Boston - Winship Elementary,9.1,1.0,4.0,22.0,36.1,0.0
00350375,11,2013,Boston - Edison K-8,19.6,2.8,14.0,49.0,85.3,0.0
00350376,11,2013,Boston - King K-8,30.6,0.1,4.9,17.9,53.4,0.0
00350377,11,2013,Boston - Higginson/Lewis K-8,30.0,0.0,3.0,23.1,56.2,0.0
00350378,11,2013,Boston - Mildred Avenue K-8,39.0,1.0,2.7,20.6,63.3,0.0
00350380,11,2013,Boston - Young Achievers,27.0,4.3,11.3,31.6,74.2,0.0
00350382,11,2013,Boston - Mission Hill School,10.0,1.0,3.5,15.0,29.5,0.0
00350383,11,2013,Boston - Lilla G. Frederick Middle School,28.8,2.0,15.0,37.2,83.0,0.0
00350390,11,2013,Boston - Blackstone,10.0,2.0,19.0,43.8,74.8,0.0
00350413,11,2013,Boston - Boston Middle School Academy,3.9,0.0,1.0,6.0,10.9,0.0
00350426,11,2013,Boston - Harbor School,13.0,3.0,3.0,29.3,48.3,0.0
00350430,11,2013,Boston - Clarence R Edwards Middle,10.0,6.8,6.0,34.9,58.7,1.0
00350445,11,2013,Boston - Washington Irving Middle,16.0,3.0,4.0,37.0,60.0,0.0
00350470,11,2013,Boston - Wm B Rogers Middle,18.8,2.2,2.0,38.0,62.0,1.0
00350485,11,2013,Boston - James P Timilty Middle,24.0,1.3,11.0,32.0,68.3,0.0
00350505,11,2013,Boston - Brighton High,26.9,3.0,16.0,66.9,112.8,0.0
00350507,11,2013,Boston - Boston International High School,10.3,1.1,13.0,18.1,42.6,0.0
00350515,11,2013,Boston - Charlestown High,27.8,15.5,10.0,66.9,121.3,1.0
00350518,11,2013,Boston - Community Academy,8.0,0.0,1.0,6.0,15.0,0.0
00350522,11,2013,Boston - Excel High School,16.8,8.0,6.0,43.7,74.5,0.0
00350525,11,2013,Boston - Jeremiah E Burke High,36.1,2.0,4.5,27.0,69.6,0.0
00350530,11,2013,Boston - East Boston High,16.0,2.0,24.0,88.5,130.5,0.0
00350535,11,2013,Boston - The English High,28.8,5.0,19.0,38.0,90.8,0.0
00350537,11,2013,Boston - Madison Park High,76.0,4.0,14.0,102.2,198.2,2.0
00350540,11,2013,Boston - Fenway High School,9.5,1.0,3.0,18.5,32.0,0.0
00350541,11,2013,Boston - Another Course To College,7.0,1.0,2.0,12.8,23.8,1.0
00350542,11,2013,Boston - New Mission High School,11.0,2.0,3.0,12.0,28.0,0.0
00350543,11,2013,Boston - Egleston Community High School,10.0,1.0,2.0,6.6,19.6,0.0
00350545,11,2013,Boston - Boston Latin Academy,13.0,11.9,11.0,72.0,107.9,0.0
00350546,11,2013,Boston - Boston Arts Academy,13.3,3.5,11.0,44.6,72.4,0.0
00350548,11,2013,Boston - Boston Adult Academy,14.0,2.0,4.0,5.8,25.8,0.0
00350549,11,2013,Boston - Margarita Muniz Academy,0.0,0.0,6.0,3.0,9.0,0.0
00350558,11,2013,Boston - Boston Community Leadership Academy,13.0,3.0,9.0,30.6,55.6,0.0
00350560,11,2013,Boston - Boston Latin,23.0,8.0,9.0,104.4,145.4,1.0
00350565,11,2013,Boston - Quincy Upper School,12.0,18.2,2.0,19.2,51.4,0.0
00350575,11,2013,Boston - O'Bryant School Math/Science,40.0,9.0,14.0,36.3,99.3,0.0
00350579,11,2013,Boston - Urban Science Academy,25.2,3.0,9.0,28.0,65.2,0.0
00350581,11,2013,Boston - Community Academy of Science and Health,19.5,0.0,5.0,17.0,41.5,0.0
00350651,11,2013,Boston - Dorchester Academy,19.0,3.0,5.0,20.8,48.8,1.0
00350655,11,2013,Boston - Lyon Upper 9-12,5.0,1.0,2.0,22.0,30.0,0.0
00350656,11,2013,Boston - Mario Umana Academy,14.0,2.0,15.0,45.7,76.7,0.0
00350657,11,2013,Boston - TechBoston Academy,36.2,4.0,6.0,70.0,116.2,0.0
00350658,11,2013,Boston - West Roxbury Academy,24.8,4.0,4.0,37.5,70.3,0.0
00350690,11,2013,Boston - Snowden International School at Copley,9.8,2.0,1.0,24.4,37.2,0.0
00350691,11,2013,Boston - Rafael Hernandez,3.9,0.0,30.7,11.8,46.4,0.0
00350750,11,2013,Boston - Horace Mann School for the Deaf,7.5,3.0,8.0,75.0,93.6,0.0
00360005,11,2013,Bourne - Bournedale Elementary School,0.0,0.0,0.0,55.5,55.5,0.0
00360010,11,2013,Bourne - Peebles Elementary School,0.0,0.0,0.0,38.1,38.9,0.8
00360325,11,2013,Bourne - Bourne Middle School,0.0,0.0,1.0,74.6,76.6,1.0
00360505,11,2013,Bourne - Bourne High School,1.0,0.0,0.8,63.0,64.8,0.0
00370005,11,2013,Boxborough - Blanchard Memorial,0.0,0.0,0.4,66.6,69.0,2.0
00380005,11,2013,Boxford - Harry Lee Cole,0.0,1.0,0.0,46.9,47.9,0.0
00380013,11,2013,Boxford - Spofford Pond,0.0,0.0,0.0,65.6,65.6,0.0
00390005,11,2013,Boylston - Boylston Elementary,0.0,0.0,0.0,47.0,48.0,1.0
00400005,11,2013,Braintree - Hollis,0.0,0.0,0.0,58.9,58.9,0.0
00400015,11,2013,Braintree - Highlands,0.0,0.0,0.0,42.2,42.2,0.0
00400020,11,2013,Braintree - Mary E Flaherty School,0.0,0.0,0.0,55.3,55.3,0.0
00400025,11,2013,Braintree - Liberty,0.0,0.0,0.0,38.3,38.3,0.0
00400033,11,2013,Braintree - Archie T Morrison,0.0,0.0,0.0,52.1,52.1,0.0
00400050,11,2013,Braintree - Donald Ross,0.0,0.0,0.8,34.4,35.2,0.0
00400305,11,2013,Braintree - East Middle School,1.0,0.0,1.0,79.0,82.0,1.0
00400310,11,2013,Braintree - South Middle School,0.0,0.0,0.0,66.9,66.9,0.0
00400505,11,2013,Braintree - Braintree High,1.0,4.0,0.0,181.7,186.7,0.0
00410005,11,2013,Brewster - Stony Brook Elementary,0.0,0.0,0.0,46.7,46.7,0.0
00410010,11,2013,Brewster - Eddy Elementary,0.0,0.0,1.0,40.1,41.1,0.0
00430005,11,2013,Brimfield - Brimfield Elementary,0.0,0.0,0.0,48.5,48.5,0.0
00440001,11,2013,Brockton - Dr W Arnone Community School,5.2,0.0,3.0,80.7,89.4,0.5
00440002,11,2013,Brockton - Mary E. Baker School,11.2,2.0,1.0,59.6,73.8,0.0
00440003,11,2013,Brockton - Manthala George Jr. School,3.0,0.0,16.3,75.2,96.5,2.0
00440010,11,2013,Brockton - Brookfield,7.6,0.0,1.0,62.3,70.9,0.0
00440017,11,2013,Brockton - John F Kennedy,5.0,1.3,1.0,50.7,58.3,0.3
00440023,11,2013,Brockton - Edgar B Davis,10.2,1.0,2.0,72.6,88.9,3.0
00440045,11,2013,Brockton - Hancock,1.0,0.0,1.8,47.5,52.1,1.8
00440050,11,2013,Brockton - Gilmore School Early Childhood Center,3.1,1.0,2.2,64.5,71.0,0.2
00440055,11,2013,Brockton - Huntington,6.6,0.0,1.0,45.6,53.7,0.4
00440065,11,2013,Brockton - Louis F Angelo Elementary,4.7,3.3,1.0,88.9,98.8,1.0
00440078,11,2013,Brockton - Oscar F Raymond,11.1,0.0,2.0,78.0,93.1,2.0
00440080,11,2013,Brockton - B B Russell Alternative School,0.0,0.0,1.0,28.2,30.0,0.8
00440110,11,2013,Brockton - Downey,10.1,0.0,1.0,87.1,99.2,1.0
00440400,11,2013,Brockton - Goddard Alternative School,4.3,0.0,3.0,27.5,34.8,0.0
00440405,11,2013,Brockton - East Middle School,14.0,1.0,5.2,50.7,72.2,1.2
00440410,11,2013,Brockton - North Middle School,5.0,0.0,1.0,48.9,57.1,2.2
00440415,11,2013,Brockton - South Middle School,7.2,0.0,1.0,63.7,73.2,1.3
00440420,11,2013,Brockton - West Middle School,6.0,1.0,0.0,62.4,70.6,1.2
00440421,11,2013,Brockton - Ashfield Middle School,3.4,0.0,0.0,52.1,55.5,0.0
00440422,11,2013,Brockton - Joseph F. Plouffe Academy,5.2,4.7,1.7,58.3,69.8,0.0
00440505,11,2013,Brockton - Brockton High,47.3,5.1,12.7,314.7,383.9,4.0
00440515,11,2013,Brockton - Brockton Champion High School,1.0,0.0,3.0,22.0,27.0,1.0
00440520,11,2013,Brockton - Edison Academy,2.0,0.0,0.2,12.2,14.7,0.2
00450005,11,2013,Brookfield - Brookfield Elementary,0.0,0.0,0.0,40.9,40.9,0.0
00460001,11,2013,Brookline - Brookline Early Education Program at Beacon,0.0,0.0,0.8,8.4,9.2,0.0
00460005,11,2013,Brookline - Edith C Baker,2.5,4.2,1.1,84.0,91.8,0.0
00460015,11,2013,Brookline - Edward Devotion,2.2,1.0,1.7,112.6,117.5,0.0
00460020,11,2013,Brookline - Michael Driscoll,0.8,4.2,2.5,73.0,80.5,0.0
00460025,11,2013,Brookline - Heath,5.0,2.8,4.1,59.7,71.6,0.0
00460030,11,2013,Brookline - Lawrence,2.0,5.4,1.0,77.5,86.0,0.0
00460035,11,2013,Brookline - William H Lincoln,1.8,3.7,1.7,78.8,85.9,0.0
00460040,11,2013,Brookline - Pierce,8.6,4.6,1.8,69.8,85.9,1.0
00460045,11,2013,Brookline - John D Runkle,4.8,6.3,2.8,73.8,87.7,0.0
00460060,11,2013,Brookline - The Lynch Center,1.5,1.8,0.0,29.3,32.5,0.0
00460505,11,2013,Brookline - Brookline High,15.0,9.0,6.2,234.4,264.5,0.0
00480007,11,2013,Burlington - Fox Hill,0.0,0.0,0.0,51.3,51.3,0.0
00480015,11,2013,Burlington - Memorial,0.0,0.0,0.0,56.4,56.4,0.0
00480020,11,2013,Burlington - Pine Glen Elementary,0.0,0.0,0.0,47.4,48.4,1.0
00480035,11,2013,Burlington - Francis Wyman Elementary,0.0,0.0,0.0,78.9,78.9,0.0
00480303,11,2013,Burlington - Marshall Simonds Middle,0.0,1.0,0.0,92.6,93.6,0.0
